ID Question|Part|Instructions|Question|Content|Question time|Answer|Is correct|Answer type|Answer gain|
114|Part 5|Complete the sentence with the correct answer.|Jared dropped _____ of school after the 10th grade.||NA|(A) out|1|radio|4|
||||||(B) off|0|radio|0|
||||||(C) away|0|radio|0|
||||||(D) through|0|radio|0|
115|Part 5|Complete the sentence with the correct answer.|After strong second and third quarters, the company hit a fourth-quarter sales_____, with revenues dropping 8 percent.||NA|(A) boon|0|radio|0|
||||||(B) mark|0|radio|0|
||||||(C) slump|1|radio|4|
||||||(D) force|0|radio|0|
116|Part 5|Complete the sentence with the correct answer.|The analyst said he would like to ______ had the sales results in hand before making his decision.||NA|(A) had|0|radio|0|
||||||(B) having|0|radio|0|
||||||(C) be|0|radio|0|
||||||(D) have|1|radio|4|
117|Part 5|Complete the sentence with the correct answer.|Would you be ______ in seeing some of our new investment plans?||NA|(A) fascinated|0|radio|0|
||||||(B) interested|1|radio|4|
||||||(C) delighted|0|radio|0|
||||||(D) intrigued|0|radio|0|
118|Part 5|Complete the sentence with the correct answer.|Mr. Derkings is on the other line. Is it OK if I put you on ______?||NA|(A) queue|0|radio|0|
||||||(B) wait|0|radio|0|
||||||(C) hold|1|radio|4|
||||||(D) call|0|radio|0|
119|Part 5|Complete the sentence with the correct answer.|All work on the downtown project is suspended ______ further notice.||NA|(A) until|1|radio|4|
||||||(B) unless|0|radio|0|
||||||(C) for|0|radio|0|
||||||(D) since|0|radio|0|
120|Part 5|Complete the sentence with the correct answer.|Neither of the women knew that ______ CEO had decided to retire.||NA|(A) their|0|radio|0|
||||||(B) its|0|radio|0|
||||||(C) his|0|radio|0|
||||||(D) her|1|radio|4|
121|Part 5|Complete the sentence with the correct answer.|You should ask Simon to fix the copier; he can repair ______ anything.||NA|(A) virtuously|0|radio|0|
||||||(B) practically|1|radio|4|
||||||(C) nearby|0|radio|0|
||||||(D) clumsily|0|radio|0|
122|Part 5|Complete the sentence with the correct answer.|Take time to look over the contract, and let's ______ again next week.||NA|(A) make hay|0|radio|0|
||||||(B) pull the plug|0|radio|0|
||||||(C) mum's the word|0|radio|0|
||||||(D) touch base|1|radio|4|
123|Part 5|Complete the sentence with the correct answer.|The case of canned peas sat unsteadily on ______ shelf.||NA|(A) her|0|radio|0|
||||||(B) their|0|radio|0|
||||||(C) its|1|radio|4|
||||||(D) his|0|radio|0|
124|Part 5|Complete the sentence with the correct answer.|There were ______ problems with Kevin's report, starting with the fact that he misspelled his own last name.||NA|(A) several|1|radio|4|
||||||(B) few|0|radio|0|
||||||(C) much|0|radio|0|
||||||(D) very|0|radio|0|
125|Part 5|Complete the sentence with the correct answer.|I'll look into the matter and ______ back to you as quickly as possible.||NA|(A) call|0|radio|0|
||||||(B) get|1|radio|4|
||||||(C) come|0|radio|0|
||||||(D) go|0|radio|0|
126|Part 5|Complete the sentence with the correct answer.|There are six items of business on today's meeting ______.||NA|(A) calendar|0|radio|0|
||||||(B) schedule|0|radio|0|
||||||(C) board|0|radio|0|
||||||(D) agenda|1|radio|4|
127|Part 5|Complete the sentence with the correct answer.|That was a great meal. Is it OK if we ______ the bill?||NA|(A) double|0|radio|0|
||||||(B) hold|0|radio|0|
||||||(C) split|1|radio|4|
||||||(D) rip|0|radio|0|
128|Part 5|Complete the sentence with the correct answer.|The New York and Tokyo stock exchanges are rising _____.||NA|(A) simultaneously|1|radio|4|
||||||(B) completely|0|radio|0|
||||||(C) negatively|0|radio|0|
||||||(D) contractually|0|radio|0|
129|Part 5|Complete the sentence with the correct answer.|Tin Man Company is our primary supplier ______ metal.||NA|(A) of|1|radio|4|
||||||(B) in|0|radio|0|
||||||(C) with|0|radio|0|
||||||(D) by|0|radio|0|
130|Part 5|Complete the sentence with the correct answer.|Today is the last chance to send a mortgage payment without ______.||NA|(A) crime|0|radio|0|
||||||(B) default|0|radio|0|
||||||(C) perjury|0|radio|0|
||||||(D) penalty|1|radio|4|
131|Part 5|Complete the sentence with the correct answer.|The board members disagreed among ______.||NA|(A) them|0|radio|0|
||||||(B) themselves|1|radio|4|
||||||(C) us|0|radio|0|
||||||(D) theirs|0|radio|0|
132|Part 5|Complete the sentence with the correct answer.|Do you think you ______ have that receipt to me by the end of the day?||NA|(A) would|0|radio|0|
||||||(B) should|0|radio|0|
||||||(C) could|1|radio|4|
||||||(D) won't|0|radio|0|
133|Part 5|Complete the sentence with the correct answer.|______ through this interview process many times in my life, I understand how nervous you are feeling right now.||NA|(A) Having gone|1|radio|4|
||||||(B) Going|0|radio|0|
||||||(C) Went|0|radio|0|
||||||(D) To go|0|radio|0|
134|Part 5|Complete the sentence with the correct answer.|Does the contract ______ who will have the responsibility to cover shipping costs?||NA|(A) simulate|0|radio|0|
||||||(B) stimulate|0|radio|0|
||||||(C) stipulate|1|radio|4|
||||||(D) stridulate|0|radio|0|
135|Part 5|Complete the sentence with the correct answer.|Executives in our company are expected to have outstanding ______ skills.||NA|(A) leader|0|radio|0|
||||||(B) leading|0|radio|0|
||||||(C) lead|0|radio|0|
||||||(D) leadership|1|radio|4|
136|Part 5|Complete the sentence with the correct answer.|As expected, the president's new tax cuts ______ the economy.||NA|(A) had spurred|0|radio|0|
||||||(B) are spurring|1|radio|4|
||||||(C) will spur|0|radio|0|
||||||(D) spur|0|radio|0|
137|Part 5|Complete the sentence with the correct answer.|Mr. Owens is not ______ a skilled businessman, but also a hard worker.||NA|(A) only|1|radio|4|
||||||(B) either|0|radio|0|
||||||(C) really|0|radio|0|
||||||(D) totally|0|radio|0|
138|Part 5|Complete the sentence with the correct answer.|Mega Bank is now ______ higher rates on personal savings and checking accounts.||NA|(A) charging|0|radio|0|
||||||(B) practicing|0|radio|0|
||||||(C) offering|1|radio|4|
||||||(D) withdrawing|0|radio|0|
139|Part 5|Complete the sentence with the correct answer.|I'm not sure what you're getting ______ .||NA|(A) out|0|radio|0|
||||||(B) off|0|radio|0|
||||||(C) to|0|radio|0|
||||||(D) at|1|radio|4|
140|Part 5|Complete the sentence with the correct answer.|Even though the firm is losing money, President Bert Sands has decided to ______ and raise employee's salaries.||NA|(A) jump through hoops|0|radio|0|
||||||(B) bite the bullet|1|radio|4|
||||||(C) pass the buck|0|radio|0|
||||||(D) jump the gun|0|radio|0|
141|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Notice
In complying with the letter and spirit of applicable laws and pursuing its own goals of diversity, Kane University shall not discriminate on the __________  of race, color, religion, sex, sexual orientation, including transgender status or gender expression, national origin, citizenship status, age, disability, or veteran's status in employment, education, and all other areas of Kane University.
||NA|(A) branches|0|radio|0|
||||||(B) platforms|0|radio|0|
||||||(C) grounds|1|radio|8|
||||||(D) winds|0|radio|0|
142|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|The University will regard freedom from discriminatory harassment as an individual employee and student right which will be safeguarded as a matter __________ policy.  Any employee or student will be subject to disciplinary action for violation of this policy.  Retaliation against anyone who makes a complaint of discrimination or harassment or who is involved in a complaint process will not be tolerated.||NA|(A) for|0|radio|0|
||||||(B) of|1|radio|8|
||||||(C) from|0|radio|0|
||||||(D) about|0|radio|0|
143|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Questions and complaints about discrimination in any area of the University should be directed to the Director of Equal Opportunity, Kane University, 7545 South James Hall, Room 201, Pillbusry, NH 04196-7574, telephone (200) 580-2116, TTY (200) 580-8494. Inquiries or complaints about discrimination in employment or education may also be __________ to the New Hampshire Human Rights Commission. Inquiries or complaints about discrimination in employment may be referred to the U. S. Equal Employment Opportunity Commission.
||NA|(A) referral|0|radio|0|
||||||(B) referring|0|radio|0|
||||||(C) refers|0|radio|0|
||||||(D) referred|1|radio|8|
144|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Letter
Dear Jane Doe,
This letter __________ going to everybody. It's going only to pre-selected drivers like you who we believe will save an average of $383 every year for the automobile insurance you need.
||NA|(A) is|0|radio|0|
||||||(B) isn't|1|radio|8|
||||||(C) won't|0|radio|0|
||||||(D) to be|0|radio|0|
145|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|And this letter isn't coming from a company you never heard of. Globetrotters is one of the oldest and largest insurance companies in North America. Today, we insure more than 4 million customers __________ the country.||NA|(A) across|1|radio|8|
||||||(B) through|0|radio|0|
||||||(C) about|0|radio|0|
||||||(D) within|0|radio|0|
146|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|You get great savings without giving up service! Most likely, you're going to get __________ better service than you have now. For example, when you call us about a claim, no matter what time it is, what day it is, or what area of the country you're in, you're going to reach a real live person -- not a machine. And you'll get immediate help.
 
Call us today for a free, no-obligation rate quote. Dial toll-free: 1-800-630-0855.
||NA|(A) even|1|radio|8|
||||||(B) more|0|radio|0|
||||||(C) just|0|radio|0|
||||||(D) really|0|radio|0|
147|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|E-mail
To: bobsdad@xmail.com
From: membership@censci.org
Update from the membership office:
Upcoming Events
 
43th Annual Model Railroad Show, February 18-20, 10 a.m.-6 p.m.
 
Explore model railroad layouts, take a __________ on the Iron Horse Railway under Central Science Center's arches, and have your model railroad questions answered by members of the National Model Railroad Association.
 
This event is free for members!
||NA|(A) visit|0|radio|0|
||||||(B) tour|0|radio|0|
||||||(C) look|0|radio|0|
||||||(D) ride|1|radio|8|
148|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|10th Annual Bald Eagle Family Float Trip on Misty River, Saturday, February 21
 
Join Central Science Center on our annual Destination Discovery experience to see the largest gathering of bald eagles in the lower 48 states! Every year, approximately 500 bald eagles __________ to Misty River from all over the Northwest. This ten-mile float includes the Bald Eagle Sanctuary and lasts about two hours. Suggested minimum age is six years old. The price is just $125 per adult and $85 per child for members. Tickets must be purchased by February 18. For more information or to make a reservation, (206) 555-3462 or email travel@censci.org.
 
Discounted rate for members!
||NA|(A) immigrate|0|radio|0|
||||||(B) emigrate|0|radio|0|
||||||(C) migrate|1|radio|8|
||||||(D) mitigate|0|radio|0|
149|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Member Preview of Facing Mars exhibit and Roving Mars IMAX® film, Friday, February 27
 
Members see it first! Take a journey to Mars in our newest exhibit, Facing Mars. Members can enjoy an exclusive preview a day before the exhibit opens to the public (Building 4, 10 a.m.-6 p.m., no RSVP needed). Plus, see Mars like never before during a free member screening of Roving Mars (Eames IMAX Theater, 10:30 a.m. & 2:30 p.m., tickets available day of show on a first-__________ first-served basis). Look for your invitation postcard in the mail later this month.
 
These previews are FREE and for members only!
||NA|(A) come|1|radio|8|
||||||(B) pay|0|radio|0|
||||||(C) in|0|radio|0|
||||||(D) one|0|radio|0|
150|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Memo
Memorandum of Understanding
To: marge.smith@tcf.com
From: Hmarshall@ICN.com
CC: bsparks@ICN.com; lbridges@ICN.com
Dear Margaret Smith,
This memorandum of understanding, dated April 14, 2011, confirms that Margaret Smith, __________referred to as Party 1, has agreed to assume duties as CFF for ICN corporation (Party 2) beginning on May 1, 2011.
||NA|(A) furthermore|0|radio|0|
||||||(B) hereafter|1|radio|8|
||||||(C) albeit|0|radio|0|
||||||(D) therefore|0|radio|0|
151|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Party 1 has agreed to begin work for Party 2 at an annual salary of $250,000, with three weeks' paid vacation and five sick days. Furthermore, Party 1 has __________ to work the first month without signing a formal contract, which Party 2 has agreed to prepare and have ready by June 1, 2011.||NA|(A) condescended|0|radio|0|
||||||(B) considered|0|radio|0|
||||||(C) conditioned|0|radio|0|
||||||(D) consented|1|radio|8|
152|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Until that time, Parties 1 and 2 agree that this memorandum shall have the force of a legally binding agreement, with arbitration clauses subject to State Law 604-c-3. It is further agreed that April 2011 is the first of a three-month probation __________ for Party 1, and that Party 1 may sever from Party 2 without penalty, per probationary terms, at any time until July 31, 2011.
  
Your signature below acknowledges receipt of this memo and acceptance of its terms.
 
Hank Marshall
CEO, ICN Corporation
||NA|(A) time|0|radio|0|
||||||(B) tract|0|radio|0|
||||||(C) period|1|radio|8|
||||||(D) segment|0|radio|0|
153|Part 7|Refer to the following advertisement and choose the correct answer.|What is the reviewer's opinion of **The Princess Bride**?|The Princess Bride
A grandfather reads this enchanting and enduringly childish fairy tale to his sick grandson, and we get to come along for the ride. Westley is a lowly farm boy when he falls in love with the farmer’s daughter, Buttercup. The two believe they have found true love when tragedy befalls the young couple. A ship that Westley was on gets plundered by the Dread Pirate Roberts, and he is presumed dead. Westley survives, however, and overcomes incredible odds to find his way back to his true love before she is to marry the evil prince. Cary Elwes (Westley), Robin Wright Penn (Buttercup) and Chris Sarandon (the evil prince) star in this slick, stylish, PG-rated fantasy that the whole family can enjoy.
|NA|(A) It is a fairy tale.|0|radio|0|
||||||(B) It is poorly animated.|0|radio|0|
||||||(C) It is entertaining.|1|radio|3|
||||||(D) It is average.|0|radio|0|
154|Part 7|Refer to the following advertisement and choose the correct answer.|Who is reading this story at the start of the movie?|The Princess Bride
A grandfather reads this enchanting and enduringly childish fairy tale to his sick grandson, and we get to come along for the ride. Westley is a lowly farm boy when he falls in love with the farmer’s daughter, Buttercup. The two believe they have found true love when tragedy befalls the young couple. A ship that Westley was on gets plundered by the Dread Pirate Roberts, and he is presumed dead. Westley survives, however, and overcomes incredible odds to find his way back to his true love before she is to marry the evil prince. Cary Elwes (Westley), Robin Wright Penn (Buttercup) and Chris Sarandon (the evil prince) star in this slick, stylish, PG-rated fantasy that the whole family can enjoy.
|NA|(A) Grandfather|1|radio|3|
||||||(B) Grandson|0|radio|0|
||||||(C) Grandmother|0|radio|0|
||||||(D) Buttercup|0|radio|0|
155|Part 7|Refer to the following advertisement and choose the correct answer.|What is the name of the pirate who plunders Westley's ship?|The Princess Bride
A grandfather reads this enchanting and enduringly childish fairy tale to his sick grandson, and we get to come along for the ride. Westley is a lowly farm boy when he falls in love with the farmer’s daughter, Buttercup. The two believe they have found true love when tragedy befalls the young couple. A ship that Westley was on gets plundered by the Dread Pirate Roberts, and he is presumed dead. Westley survives, however, and overcomes incredible odds to find his way back to his true love before she is to marry the evil prince. Cary Elwes (Westley), Robin Wright Penn (Buttercup) and Chris Sarandon (the evil prince) star in this slick, stylish, PG-rated fantasy that the whole family can enjoy.
|NA|(A) Blackbeard|0|radio|0|
||||||(B) Bluebeard|0|radio|0|
||||||(C) Long John Silver|0|radio|0|
||||||(D) Dread Pirate Roberts|1|radio|3|
156|Part 7|Refer to the following advertisement and choose the correct answer.|What is the name of the actor who played Westley?|The Princess Bride
A grandfather reads this enchanting and enduringly childish fairy tale to his sick grandson, and we get to come along for the ride. Westley is a lowly farm boy when he falls in love with the farmer’s daughter, Buttercup. The two believe they have found true love when tragedy befalls the young couple. A ship that Westley was on gets plundered by the Dread Pirate Roberts, and he is presumed dead. Westley survives, however, and overcomes incredible odds to find his way back to his true love before she is to marry the evil prince. Cary Elwes (Westley), Robin Wright Penn (Buttercup) and Chris Sarandon (the evil prince) star in this slick, stylish, PG-rated fantasy that the whole family can enjoy.
|NA|(A) Robin Wright Penn|0|radio|0|
||||||(B) Cary Elwes|1|radio|3|
||||||(C) Chris Sarandon|0|radio|0|
||||||(D) Robin Roberts|0|radio|0|
157|Part 7|Refer to the following advertisement and choose the correct answer.|Why was this letter sent to Kurt Wilson?|Jan. 1, 2012
Dear Kurt Wilson, 
We regret to inform you that your employment with McKenzie and Sons shall be terminated on Jan. 15, 2012, for the following reasons:
 
·        Incompetency
·        Falsifying expense reports
·        Excessive absenteeism
Severance payments shall be made in accordance with company policy. We advise you to plan for your future insurance needs as the firm shall not maintain insurance coverage for you beyond the date of termination.
 
Please arrange for the return of any company property in your possession.
 
Again, we regret that this action is necessary.


Very truly,
 
Mitchell McKenzie
 
Mitchell McKenzie
Founding partner, McKenzie and Sons
|NA|(A) To notify him of a firing|1|radio|3|
||||||(B) To accept a sales recommendation|0|radio|0|
||||||(C) To inform him of a job offer|0|radio|0|
||||||(D) To offer him a promotion|0|radio|0|
158|Part 7|Refer to the following advertisement and choose the correct answer.|On what date is the action addressed in this letter to take effect?|Jan. 1, 2012
Dear Kurt Wilson, 
We regret to inform you that your employment with McKenzie and Sons shall be terminated on Jan. 15, 2012, for the following reasons:
 
·        Incompetency
·        Falsifying expense reports
·        Excessive absenteeism
Severance payments shall be made in accordance with company policy. We advise you to plan for your future insurance needs as the firm shall not maintain insurance coverage for you beyond the date of termination.
 
Please arrange for the return of any company property in your possession.
 
Again, we regret that this action is necessary.


Very truly,
 
Mitchell McKenzie
 
Mitchell McKenzie
Founding partner, McKenzie and Sons
|NA|(A) Jan. 1, 2012|0|radio|0|
||||||(B) Jan. 15, 2012|1|radio|3|
||||||(C) Jan. 25, 2012|0|radio|0|
||||||(D) Jan. 31, 2012|0|radio|0|
159|Part 7|Refer to the following advertisement and choose the correct answer.|What is one reason given for the action addressed in this letter?|Jan. 1, 2012
Dear Kurt Wilson, 
We regret to inform you that your employment with McKenzie and Sons shall be terminated on Jan. 15, 2012, for the following reasons:
 
·        Incompetency
·        Falsifying expense reports
·        Excessive absenteeism
Severance payments shall be made in accordance with company policy. We advise you to plan for your future insurance needs as the firm shall not maintain insurance coverage for you beyond the date of termination.
 
Please arrange for the return of any company property in your possession.
 
Again, we regret that this action is necessary.


Very truly,
 
Mitchell McKenzie
 
Mitchell McKenzie
Founding partner, McKenzie and Sons
|NA|(A) Theft of company property|0|radio|0|
||||||(B) Sexual Harassment|0|radio|0|
||||||(C) Excessive absenteeism|1|radio|3|
||||||(D) Lying to customers|0|radio|0|
160|Part 7|Refer to the following advertisement and choose the correct answer.|What is Kurt Wilson advised to do?|Jan. 1, 2012
Dear Kurt Wilson, 
We regret to inform you that your employment with McKenzie and Sons shall be terminated on Jan. 15, 2012, for the following reasons:
 
·        Incompetency
·        Falsifying expense reports
·        Excessive absenteeism
Severance payments shall be made in accordance with company policy. We advise you to plan for your future insurance needs as the firm shall not maintain insurance coverage for you beyond the date of termination.
 
Please arrange for the return of any company property in your possession.
 
Again, we regret that this action is necessary.


Very truly,
 
Mitchell McKenzie
 
Mitchell McKenzie
Founding partner, McKenzie and Sons
|NA|(A) Return stolen property|0|radio|0|
||||||(B) Falsify an expense report|0|radio|0|
||||||(C) Take necessary action|0|radio|0|
||||||(D) Find new insurance|1|radio|3|
161|Part 7|Refer to the following advertisement and choose the correct answer.|For whom is this menu intended?|For Young Ones
 
Sandwiches & Healthy Appetizers
• Fresh Fruit with yogurt
• Grilled Cheese on wheat bread served with fresh veggies and dip
• Tuna on wheat toast with choice of fresh fruit or fresh veggies
• Peanut Butter & Jelly on wheat bread with choice of fresh veggies or fruit
• Cheeseburger with choice of fries or fresh veggies and dip
 
Entrees & Salads
• Baked Chicken with mashed potatoes and carrots
• Spaghetti & meatballs
• Fresh Tossed Salad with choice of dressing
 
All meals come with a choice of beverage (milk, juice, soda)
|NA|(A) Senior citizens|0|radio|0|
||||||(B) Adults|0|radio|0|
||||||(C) Kids|1|radio|3|
||||||(D) Diabetics|0|radio|0|
162|Part 7|Refer to the following advertisement and choose the correct answer.|Which of the following is not a food classification on this menu?|For Young Ones
 
Sandwiches & Healthy Appetizers
• Fresh Fruit with yogurt
• Grilled Cheese on wheat bread served with fresh veggies and dip
• Tuna on wheat toast with choice of fresh fruit or fresh veggies
• Peanut Butter & Jelly on wheat bread with choice of fresh veggies or fruit
• Cheeseburger with choice of fries or fresh veggies and dip
 
Entrees & Salads
• Baked Chicken with mashed potatoes and carrots
• Spaghetti & meatballs
• Fresh Tossed Salad with choice of dressing
 
All meals come with a choice of beverage (milk, juice, soda)
|NA|(A) Entrée|0|radio|0|
||||||(B) Appetizers|0|radio|0|
||||||(C) Salads|0|radio|0|
||||||(D) Pasta|1|radio|3|
163|Part 7|Refer to the following advertisement and choose the correct answer.|What is one of the choices available with a cheeseburger?|For Young Ones
 
Sandwiches & Healthy Appetizers
• Fresh Fruit with yogurt
• Grilled Cheese on wheat bread served with fresh veggies and dip
• Tuna on wheat toast with choice of fresh fruit or fresh veggies
• Peanut Butter & Jelly on wheat bread with choice of fresh veggies or fruit
• Cheeseburger with choice of fries or fresh veggies and dip
 
Entrees & Salads
• Baked Chicken with mashed potatoes and carrots
• Spaghetti & meatballs
• Fresh Tossed Salad with choice of dressing
 
All meals come with a choice of beverage (milk, juice, soda)
|NA|(A) Fresh fruit|0|radio|0|
||||||(B) Side salad|0|radio|0|
||||||(C) Fries|1|radio|3|
||||||(D) Mashed potatoes|0|radio|0|
164|Part 7|Refer to the following advertisement and choose the correct answer.|Which sandwich choice is NOT listed on this menu?|For Young Ones
 
Sandwiches & Healthy Appetizers
• Fresh Fruit with yogurt
• Grilled Cheese on wheat bread served with fresh veggies and dip
• Tuna on wheat toast with choice of fresh fruit or fresh veggies
• Peanut Butter & Jelly on wheat bread with choice of fresh veggies or fruit
• Cheeseburger with choice of fries or fresh veggies and dip
 
Entrees & Salads
• Baked Chicken with mashed potatoes and carrots
• Spaghetti & meatballs
• Fresh Tossed Salad with choice of dressing
 
All meals come with a choice of beverage (milk, juice, soda)
|NA|(A) Peanut butter & jelly|0|radio|0|
||||||(B) Reuben|1|radio|3|
||||||(C) Tuna on wheat toast|0|radio|0|
||||||(D) Grilled cheese|0|radio|0|
165|Part 7|Refer to the following advertisement and choose the correct answer.|What is this flier advertising?|Bronze Body Tanning
 
*GRAND OPENING*
 
Saturday, October 4, 2010
1 p.m. to 5 p.m.
 
·        Hourly drawing for free tanning session
·        Tour the hippest and sexiest tanning salon in the city
·        Cool door prizes for everyone
·        Free refreshments and cookies will be served
Come to: 456 West El Ray Drive, Seaside, OR, 55667
Phone: 541-555-5567
|NA|(A) A free tanning session|0|radio|0|
||||||(B) Discounts on tanning sessions|0|radio|0|
||||||(C) A grand opening|1|radio|3|
||||||(D) A going-out-of-business sale|0|radio|0|
166|Part 7|Refer to the following advertisement and choose the correct answer.|What is day of the week this event is to take place?|Bronze Body Tanning
 
*GRAND OPENING*
 
Saturday, October 4, 2010
1 p.m. to 5 p.m.
 
·        Hourly drawing for free tanning session
·        Tour the hippest and sexiest tanning salon in the city
·        Cool door prizes for everyone
·        Free refreshments and cookies will be served
Come to: 456 West El Ray Drive, Seaside, OR, 55667
Phone: 541-555-5567
|NA|(A) Saturday|1|radio|3|
||||||(B) Wednesday|0|radio|0|
||||||(C) Friday|0|radio|0|
||||||(D) Monday|0|radio|0|
167|Part 7|Refer to the following advertisement and choose the correct answer.|What is one of the enticements mentioned to get people to come?|Bronze Body Tanning
 
*GRAND OPENING*
 
Saturday, October 4, 2010
1 p.m. to 5 p.m.
 
·        Hourly drawing for free tanning session
·        Tour the hippest and sexiest tanning salon in the city
·        Cool door prizes for everyone
·        Free refreshments and cookies will be served
Come to: 456 West El Ray Drive, Seaside, OR, 55667
Phone: 541-555-5567
|NA|(A) Free gift certificates|0|radio|0|
||||||(B) $10 off membership fee|0|radio|0|
||||||(C) By one membership, get the second one free|0|radio|0|
||||||(D) Refreshments and cookies|1|radio|3|
168|Part 7|Refer to the following advertisement and choose the correct answer.|What time does the event begin?|Bronze Body Tanning
 
*GRAND OPENING*
 
Saturday, October 4, 2010
1 p.m. to 5 p.m.
 
·        Hourly drawing for free tanning session
·        Tour the hippest and sexiest tanning salon in the city
·        Cool door prizes for everyone
·        Free refreshments and cookies will be served
Come to: 456 West El Ray Drive, Seaside, OR, 55667
Phone: 541-555-5567
|NA|(A) Noon|0|radio|0|
||||||(B) 1 p.m.|1|radio|3|
||||||(C) 4 p.m.|0|radio|0|
||||||(D) 6 p.m.|0|radio|0|
169|Part 7|Refer to the following advertisement and choose the correct answer.|What is the product mentioned in this letter?|Gurdy's Wart Remover
1402 W. 10th St.
Prineville, MT  64641 
 
To Whom It May Concern:

I am writing to commend you for the manner in which your company handled the unfortunate incident which led to removing your product, Gurdy’s Wart Remover, from the market.

While the reports that I have read all indicated that there was no definite proof that using Gurdy’s Wart Remover may have resulted in her present condition, the fact that you acted so quickly shows that your first concern is with the health and well being of the public.

As a consumer, I would like to express my appreciation for your integrity and once again commend you for the fine manner in which you handled this incident.
 
Mr. Doug Smith
Missoula
|NA|(A) Gurdy’s Wart Remover|1|radio|3|
||||||(B) Smith’s Stain Remover|0|radio|0|
||||||(C) Pepsi|0|radio|0|
||||||(D) Pampers|0|radio|0|
170|Part 7|Refer to the following advertisement and choose the correct answer.|What was the purpose of this letter?|Gurdy's Wart Remover
1402 W. 10th St.
Prineville, MT  64641 
 
To Whom It May Concern:

I am writing to commend you for the manner in which your company handled the unfortunate incident which led to removing your product, Gurdy’s Wart Remover, from the market.

While the reports that I have read all indicated that there was no definite proof that using Gurdy’s Wart Remover may have resulted in her present condition, the fact that you acted so quickly shows that your first concern is with the health and well being of the public.

As a consumer, I would like to express my appreciation for your integrity and once again commend you for the fine manner in which you handled this incident.
 
Mr. Doug Smith
Missoula
|NA|(A) To request a refund|0|radio|0|
||||||(B) To register a complaint|0|radio|0|
||||||(C) To request information|0|radio|0|
||||||(D) To offer commendation|1|radio|3|
171|Part 7|Refer to the following advertisement and choose the correct answer.|What quality does the letter writer say the company possesses?|Gurdy's Wart Remover
1402 W. 10th St.
Prineville, MT  64641 
 
To Whom It May Concern:

I am writing to commend you for the manner in which your company handled the unfortunate incident which led to removing your product, Gurdy’s Wart Remover, from the market.

While the reports that I have read all indicated that there was no definite proof that using Gurdy’s Wart Remover may have resulted in her present condition, the fact that you acted so quickly shows that your first concern is with the health and well being of the public.

As a consumer, I would like to express my appreciation for your integrity and once again commend you for the fine manner in which you handled this incident.
 
Mr. Doug Smith
Missoula
|NA|(A) Honesty|0|radio|0|
||||||(B) Loyalty|0|radio|0|
||||||(C) Quality|0|radio|0|
||||||(D) Integrity|1|radio|3|
172|Part 7|Refer to the following advertisement and choose the correct answer.|What did Gurdy’s Wart Removal do to prompt this letter?|Gurdy's Wart Remover
1402 W. 10th St.
Prineville, MT  64641 
 
To Whom It May Concern:

I am writing to commend you for the manner in which your company handled the unfortunate incident which led to removing your product, Gurdy’s Wart Remover, from the market.

While the reports that I have read all indicated that there was no definite proof that using Gurdy’s Wart Remover may have resulted in her present condition, the fact that you acted so quickly shows that your first concern is with the health and well being of the public.

As a consumer, I would like to express my appreciation for your integrity and once again commend you for the fine manner in which you handled this incident.
 
Mr. Doug Smith
Missoula
|NA|(A) Stopped selling its product|1|radio|3|
||||||(B) Offered a cash discount|0|radio|0|
||||||(C) Paid a cash settlement|0|radio|0|
||||||(D) Apologized for inappropriate actions|0|radio|0|
173|Part 7|Refer to the following advertisement and choose the correct answer.|What is the purpose of this notice?|Notice
 
To Mr. Bill Williams, Tenant in possession:

Take notice that your month-to-month tenancy of the herein described premises is hereby terminated at the expiration of 30 days after service of this notice on you, and that you are hereby required to vacate the premises and on said date deliver up to the Great Stone Apartments office all keys, parking permits and other property owned by Great Stone Apartments.

Said premises are known as:

Great Stone Apartments
Apartment 102 
Gaylord, MN 55433
 
