ID Question|Part|Instructions|Question|Content|Question time|Answer|Is correct|Answer type|Answer gain|
||||||(D) Even|0|radio|0|
112|Part 5|Complete the sentence with the correct answer.|Highman & Sons’ profits _______________ to increase 15 percent in the next fiscal quarter.||NA|(A) are predicted|1|radio|4|
||||||(B) will predict|0|radio|0|
||||||(C) is predicted|0|radio|0|
||||||(D) are predicting|0|radio|0|
113|Part 5|Complete the sentence with the correct answer.|The ___________ e-mail from corporate headquarters said that personal phone calls will no longer be allowed at the office.||NA|(A) latest|1|radio|4|
||||||(B) most early|0|radio|0|
||||||(C) consistent|0|radio|0|
||||||(D) modernest|0|radio|0|
114|Part 5|Complete the sentence with the correct answer.|The R & D Department will __________ try to have the beta product on the market by the end of next month.||NA|(A) certain|0|radio|0|
||||||(B) certifiably|0|radio|0|
||||||(C) certainly|1|radio|4|
||||||(D) certainty|0|radio|0|
115|Part 5|Complete the sentence with the correct answer.|Due to _____ high degree of liability, the company must exercise caution in assessing client’s insurance claims.||NA|(A) their|0|radio|0|
||||||(B) it’s|0|radio|0|
||||||(C) theirs|0|radio|0|
||||||(D) its|1|radio|4|
116|Part 5|Complete the sentence with the correct answer.|People who buy alcohol are _______________ to have proper identification.||NA|(A) require|0|radio|0|
||||||(B) requiring|0|radio|0|
||||||(C) required|1|radio|4|
||||||(D) requires|0|radio|0|
117|Part 5|Complete the sentence with the correct answer.|Markowitz Inc. blames its ___________ in quarterly sales on a steady rise in retail gas prices.||NA|(A) increase|0|radio|0|
||||||(B) decline|1|radio|4|
||||||(C) trade|0|radio|0|
||||||(D) production|0|radio|0|
118|Part 5|Complete the sentence with the correct answer.|Felipe Mendoza, a senior manager, suggested a unique fundraiser that has caught the attention of one of the organization’s wealthiest _____________.||NA|(A) donors|1|radio|4|
||||||(B) donor|0|radio|0|
||||||(C) donating|0|radio|0|
||||||(D) donated|0|radio|0|
119|Part 5|Complete the sentence with the correct answer.|Atco Aviation has __________ shut down production of its newest model L-101 planes in the wake of disappointing advance orders.||NA|(A) fluently|0|radio|0|
||||||(B) vicariously|0|radio|0|
||||||(C) accidentally|0|radio|0|
||||||(D) permanently|1|radio|4|
120|Part 5|Complete the sentence with the correct answer.|Please note that this rider is optional in nature and does not supersede or __________ the original contract.||NA|(A) alters|0|radio|0|
||||||(B) alter |1|radio|4|
||||||(C) altering|0|radio|0|
||||||(D) altered|0|radio|0|
121|Part 5|Complete the sentence with the correct answer.|All computer programmers are required to be back ____ their desks by five minutes after one.||NA|(A) on|0|radio|0|
||||||(B) for|0|radio|0|
||||||(C) at|1|radio|4|
||||||(D) under|0|radio|0|
122|Part 5|Complete the sentence with the correct answer.|Upon entering, proceed to the sign-in table and present your __________________ form to one of the conference administrators.||NA|(A) registering|0|radio|0|
||||||(B) registration|1|radio|4|
||||||(C) register|0|radio|0|
||||||(D) to register|0|radio|0|
123|Part 5|Complete the sentence with the correct answer.|Despite the attorneys’ prolonged negotiations, the terms of the proposed marketing agreement were not satisfactory to _____________ party.||NA|(A) either|1|radio|4|
||||||(B) neither|0|radio|0|
||||||(C) both|0|radio|0|
||||||(D) also|0|radio|0|
124|Part 5|Complete the sentence with the correct answer.|The counselor noted that potential police officers must be _____ in regard to working hours and conditions.||NA|(A) flexible|1|radio|4|
||||||(B) flexibility|0|radio|0|
||||||(C) flexibly|0|radio|0|
||||||(D) flexibleness|0|radio|0|
125|Part 5|Complete the sentence with the correct answer.|Please ________ your children in the amusement park.||NA|(A) monitoring|0|radio|0|
||||||(B) monitored|0|radio|0|
||||||(C) monitors|0|radio|0|
||||||(D) monitor|1|radio|4|
126|Part 5|Complete the sentence with the correct answer.|Flying first class would have _____ twice as much as flying economy class.||NA|(A) cost|1|radio|4|
||||||(B) spent|0|radio|0|
||||||(C) paid|0|radio|0|
||||||(D) lasted|0|radio|0|
127|Part 5|Complete the sentence with the correct answer.|Trumpet Inc. launched an innovative advertising _______ last week targeting middle-class, bilingual mothers with multiple school-age children.||NA|(A) design|0|radio|0|
||||||(B) rating|0|radio|0|
||||||(C) seminar|0|radio|0|
||||||(D) campaign|1|radio|4|
128|Part 5|Complete the sentence with the correct answer.|As the sales seminar ran longer than we expected, we had only a _____ period of time to brief the potential clients.||NA|(A) some|0|radio|0|
||||||(B) few|0|radio|0|
||||||(C) short|1|radio|4|
||||||(D) much|0|radio|0|
129|Part 5|Complete the sentence with the correct answer.|The chairman of the Macrosoft Board of Directors shall retain the power to resolve _____ tie decisions.||NA|(A) every|0|radio|0|
||||||(B) all|1|radio|4|
||||||(C) much|0|radio|0|
||||||(D) each|0|radio|0|
130|Part 5|Complete the sentence with the correct answer.|In business, like sports, every employee has an important _____ to play in our success.||NA|(A) game|0|radio|0|
||||||(B) role|1|radio|4|
||||||(C) work|0|radio|0|
||||||(D) section|0|radio|0|
131|Part 5|Complete the sentence with the correct answer.|When you invest in an IRA, your money grows tax-free _____ compound interest.||NA|(A) through |0|radio|0|
||||||(B) of|0|radio|0|
||||||(C) over|0|radio|0|
||||||(D) at|1|radio|4|
132|Part 5|Complete the sentence with the correct answer.|Calico Couriers Ltd. is proud to offer _______ fringe benefits to its long-term employees.||NA|(A) much|0|radio|0|
||||||(B) very|0|radio|0|
||||||(C) numerous|1|radio|4|
||||||(D) little|0|radio|0|
133|Part 5|Complete the sentence with the correct answer.|Tell Mr. Reynolds that Mrs. Nelson will receive _____ payment after she has faxed us a signed contract. ||NA|(A) his|0|radio|0|
||||||(B) their|0|radio|0|
||||||(C) its|0|radio|0|
||||||(D) her|1|radio|4|
134|Part 5|Complete the sentence with the correct answer.|Cathy's Coffee has cheap prices, _____ the quality of its drinks is surprisingly high.||NA|(A) but |0|radio|0|
||||||(B) and|1|radio|4|
||||||(C) because|0|radio|0|
||||||(D) between|0|radio|0|
135|Part 5|Complete the sentence with the correct answer.|Our _____ flight  to Phoenix has been delayed for an hour because the plane is having mechanical difficulties.||NA|(A) scheduled|1|radio|4|
||||||(B) targeted|0|radio|0|
||||||(C) surprise|0|radio|0|
||||||(D) unusual|0|radio|0|
136|Part 5|Complete the sentence with the correct answer.|I'm sorry, but Dr. Klinger and Dr. Moore will not _____ new patients at this time.||NA|(A) to accept|0|radio|0|
||||||(B) have accepted|0|radio|0|
||||||(C) be accepting|1|radio|4|
||||||(D) accepts|0|radio|0|
137|Part 5|Complete the sentence with the correct answer.|Please choose _____ the following alternatives: green, blue, white, or purple.||NA|(A) between|0|radio|0|
||||||(B) among|1|radio|4|
||||||(C) along|0|radio|0|
||||||(D) either of|0|radio|0|
138|Part 5|Complete the sentence with the correct answer.|The _____ for today calls for morning clouds, burning off into sunshine and a high of 70 by this afternoon.||NA|(A) reporter|0|radio|0|
||||||(B) condition|0|radio|0|
||||||(C) predilection|0|radio|0|
||||||(D) forecast|1|radio|4|
139|Part 5|Complete the sentence with the correct answer.|Paradise Airlines promises that its frequent-flier discount will remain in effect until the purchaser has recorded 3,000 miles, _______ that date may be.||NA|(A) whenever|1|radio|4|
||||||(B) whichever|0|radio|0|
||||||(C) when|0|radio|0|
||||||(D) what|0|radio|0|
140|Part 5|Complete the sentence with the correct answer.|The economist’s prediction in the weekly news magazine was _________ about a quick recovery.||NA|(A) cynically|0|radio|0|
||||||(B) cynic |0|radio|0|
||||||(C) cynicism|0|radio|0|
||||||(D) cynical|1|radio|4|
141|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|E-mail
To: Little School parents
From: John Otterson
Subject: Flu vaccinations
Little School parents:

Dr. Baker has decided to set up free visits to her clinic for children and families of Little School (and the staff as well) __________ host a clinic at the school.  She will begin getting shipments of the vaccine in batches.  The first batch will arrive Tuesday, November 3rd.||NA|(A) instead of|0|radio|0|
||||||(B) rather than|1|radio|8|
||||||(C) in addition to|0|radio|0|
||||||(D) because of|0|radio|0|
142|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|For family members who are under 3,  pregnant or have underlying health / respiratory conditions you _________ to get a shot.  Please e-mail me (John), I will be setting up a list of those individuals so that I can notify you as soon as a batch of vaccination shots become available.||NA|(A) must|0|radio|0|
||||||(B) should|0|radio|0|
||||||(C) will need|1|radio|8|
||||||(D) cannot|0|radio|0|
143|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|For everyone else, I will e-mail information as soon as vaccines _______available. There is no need to e-mail me at this time, as I want to focus on the groups deemed most at risk by public health officials.
  
Thanks for your patience,
John Otterson
Executive Director,  The Little School
jotterman@ls.com||NA|(A) became|0|radio|0|
||||||(B) become|1|radio|8|
||||||(C) becoming|0|radio|0|
||||||(D) will come|0|radio|0|
144|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Letter
Leah Zimmerman
Vacation Magazine
22555 Paradise Blvd.
Orlando, FLA  77666
 
Donald Graham
13303 9th Ave. W.
Beaverton OR 98106
 
Dear Donald,
 
Enclosed are two (2) copies of our standard agreement with regard to the text for the article, Destination: Bangkok, Thailand, in the Vacation World magazine issue # 4, 2011. I would appreciate it if you could ______ and return one copy as soon as possible. The other copy is for your records. Please mail the contract to my attention at Vacation Magazine, 22555 Paradise Blvd., Orlando, FLA, 77666.||NA|(A) sign|1|radio|8|
||||||(B) autograph|0|radio|0|
||||||(C) write|0|radio|0|
||||||(D) inscribe|0|radio|0|
145|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Please incorporate a Fast Facts box (see the enclosed examples), and keep the ______ around 1,400 words, inclusive of the text in the Fast Facts.||NA|(A) facts|0|radio|0|
||||||(B) vacation|0|radio|0|
||||||(C) contract|0|radio|0|
||||||(D) story|1|radio|8|
146|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|If you have any questions, please do not hesitate to e-mail me ______ leah.zimmerman@vacationworld.com, or call me directly at (305) 295-3170.
 
Best regards,
Leah Zimmerman
Managing Editor
Vacation World Magazine||NA|(A) on|0|radio|0|
||||||(B) at|1|radio|8|
||||||(C) in|0|radio|0|
||||||(D) over|0|radio|0|
147|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Memo
MEMORANDUM
TO: All employees
FROM: Craig Wertz, CEO
DATE: Dec. 8th, 2012
SUBJECT: Christmas party
Hi all,
Our ______ company Christmas party will be held at 6 p.m. Saturday, Dec. 18th, in the grand ballroom of the Ritzy Hotel on Main Street. All employees and their immediate family members are invited to attend. There will be a six-course dinner, followed by music, dancing, and special activities for the children.||NA|(A) quarterly|0|radio|0|
||||||(B) only|0|radio|0|
||||||(C) annual|1|radio|8|
||||||(D) ongoing|0|radio|0|
148|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|As usual, we will ______ donations for the Children's Home at the party. Please bring a toy, game, or clothes for Christmas presents for needy children. We will also take donations of cash or check.||NA|(A) be collecting|1|radio|8|
||||||(B) have collected|0|radio|0|
||||||(C) collects|0|radio|0|
||||||(D) to collect|0|radio|0|
149|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|I hope to see all of you at the party, and that you will give ______ to support the Children's Home. If you can come, please RSVP to your manager by Dec. 11th. Be sure to include the number of family members attending, and to indicate how many children you'll be bringing, and how old they are.
Look forward to seeing you there,
Craig||NA|(A) sparingly|0|radio|0|
||||||(B) cautiously|0|radio|0|
||||||(C) generously|1|radio|8|
||||||(D) occasionally|0|radio|0|
150|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|E-mail
From: Dawn Fiorini
To: Carter Berquist
Subject: Health insurance
 
 
Hello Carter,
 
I am responding to ______ request for information on health coverage plans. One option is through LifeWise. This plan covers six doctor visits a year, without meeting deductibles. There is 100-percent coverage for preventive screenings, and a discount on prescriptions. Monthly premiums for your family are $ 479.||NA|(A) his|0|radio|0|
||||||(B) their|0|radio|0|
||||||(C) our|0|radio|0|
||||||(D) your|1|radio|8|
151|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Another  ______ is through Regent Red Shield, a  comprehensive plan that charges a $20 co-pay for unlimited doctor visits. Prescriptions are a $10 co-pay, and the plan provides preventive care up to $400 annually. Monthly premiums would be $738.||NA|(A) decision|0|radio|0|
||||||(B) dilemma|0|radio|0|
||||||(C) choice|1|radio|8|
||||||(D) contrast|0|radio|0|
152|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Both plans will allow doctor visits and preventive care before your deductible comes into effect.
A dental plan is also available. The monthly premium for that is $17.75. I will be happy to meet and go ______ the options and the benefits, or mail a packet out to you.||NA|(A) past|0|radio|0|
||||||(B) along|0|radio|0|
||||||(C) by|0|radio|0|
||||||(D) over|1|radio|8|
153|Part 7|Refer to the following advertisement and choose the correct answer.|When is fluency guaranteed?|Want to speak Chinese?
 
Try
 
Language  Line
 
Language Line is your connection to an exciting new world …. the world of foreign language!
Now you can the language you've always wanted to over the Internet, from the comfort of your own home!
 
Our expert teachers will give you an online video lesson at the day and time you choose. There's no textbook, no homework, and no tests to pass.
 
We offer:
 
?•••••••• Half-hour and hour lessons ranging from one to seven days per week
?•••••••• Expert teachers who will have you speaking fluently in just seven weeks
?•••••••• Affordable prices
?•••••••• A free trial lesson
?•••••••• A full money-back guarantee if you're not completely satisfied
 
Half-hour lessons start at $25, and full-hour lessons start at $45.
 
Take a free trial lesson today! What have you got to lose? We guarantee fluency within seven weeks, or your money back!
 
Call 1-888-555-9900 to arrange for your first, FREE half-hour trial lesson. Or register online at www.languageline.com|NA|(A) After one lesson|0|radio|0|
||||||(B) Within two weeks|0|radio|0|
||||||(C) In one month|0|radio|0|
||||||(D) Within seven weeks|1|radio|3|
154|Part 7|Refer to the following advertisement and choose the correct answer.|What happens if customers are not satisfied?|Want to speak Chinese?
 
Try
 
Language  Line
 
Language Line is your connection to an exciting new world …. the world of foreign language!
Now you can the language you've always wanted to over the Internet, from the comfort of your own home!
 
Our expert teachers will give you an online video lesson at the day and time you choose. There's no textbook, no homework, and no tests to pass.
 
We offer:
 
?•••••••• Half-hour and hour lessons ranging from one to seven days per week
?•••••••• Expert teachers who will have you speaking fluently in just seven weeks
?•••••••• Affordable prices
?•••••••• A free trial lesson
?•••••••• A full money-back guarantee if you're not completely satisfied
 
Half-hour lessons start at $25, and full-hour lessons start at $45.
 
Take a free trial lesson today! What have you got to lose? We guarantee fluency within seven weeks, or your money back!
 
Call 1-888-555-9900 to arrange for your first, FREE half-hour trial lesson. Or register online at www.languageline.com
|NA|(A) They receive a discount.|0|radio|0|
||||||(B) Their money will be refunded.|1|radio|3|
||||||(C) They will get a free lesson.|0|radio|0|
||||||(D) They can call the police.|0|radio|0|
155|Part 7|Refer to the following advertisement and choose the correct answer.|What is the main purpose of this memo?|Memorandum

To: Store managers
From: Corporate headquarters
Re: Bonus pay

The Cost Less board of directors has voted to implement a new method of calculating annual year-end bonuses, beginning at the start of the next fiscal year. Since its inception, Cost Less has rewarded managers of stores that improved their sales revenue and limited the amount of employee overtime.
These conditions will still apply, but the board has decided to factor in a third condition: the amount of loss prevented by store security. As you know, in the past year shoplifting and employee embezzlement cost our company more than $3 million. To help reverse this trend, we would like managers to be more diligent in hiring and supervising security personnel, and to be more alert in watching for possible theft.
To help encourage this philosophy, the board has voted to pay a 10-percent bonus to managers whose stores hold inventory loss to less than 2 percent of total revenues for the year. The board has also directed that each Cost Less store be given extra financial resources to help  train and motivate employees to be alert for shoplifting and other types of in-store theft. Remind your employees that when merchandise is stolen or money embezzled, it hurts everyone in the company.
Additional details will be forthcoming in the next two months.
Thank you for your attention to this matter.|NA|(A) To announce a change|1|radio|3|
||||||(B) To prevent shoplifting|0|radio|0|
||||||(C) To raise money|0|radio|0|
||||||(D) To declare bonuses|0|radio|0|
156|Part 7|Refer to the following advertisement and choose the correct answer.|What is a factor in determining year-end bonuses?|Memorandum

To: Store managers
From: Corporate headquarters
Re: Bonus pay

The Cost Less board of directors has voted to implement a new method of calculating annual year-end bonuses, beginning at the start of the next fiscal year. Since its inception, Cost Less has rewarded managers of stores that improved their sales revenue and limited the amount of employee overtime.
These conditions will still apply, but the board has decided to factor in a third condition: the amount of loss prevented by store security. As you know, in the past year shoplifting and employee embezzlement cost our company more than $3 million. To help reverse this trend, we would like managers to be more diligent in hiring and supervising security personnel, and to be more alert in watching for possible theft.
To help encourage this philosophy, the board has voted to pay a 10-percent bonus to managers whose stores hold inventory loss to less than 2 percent of total revenues for the year. The board has also directed that each Cost Less store be given extra financial resources to help  train and motivate employees to be alert for shoplifting and other types of in-store theft. Remind your employees that when merchandise is stolen or money embezzled, it hurts everyone in the company.
Additional details will be forthcoming in the next two months.
Thank you for your attention to this matter.
|NA|(A) The company's stock price|0|radio|0|
||||||(B) The number of employees|0|radio|0|
||||||(C) Total sales revenue|1|radio|3|
||||||(D) Number of security officers|0|radio|0|
157|Part 7|Refer to the following advertisement and choose the correct answer.|How can managers earn a 10-percent bonus?|Memorandum

To: Store managers
From: Corporate headquarters
Re: Bonus pay

The Cost Less board of directors has voted to implement a new method of calculating annual year-end bonuses, beginning at the start of the next fiscal year. Since its inception, Cost Less has rewarded managers of stores that improved their sales revenue and limited the amount of employee overtime.
These conditions will still apply, but the board has decided to factor in a third condition: the amount of loss prevented by store security. As you know, in the past year shoplifting and employee embezzlement cost our company more than $3 million. To help reverse this trend, we would like managers to be more diligent in hiring and supervising security personnel, and to be more alert in watching for possible theft.
To help encourage this philosophy, the board has voted to pay a 10-percent bonus to managers whose stores hold inventory loss to less than 2 percent of total revenues for the year. The board has also directed that each Cost Less store be given extra financial resources to help  train and motivate employees to be alert for shoplifting and other types of in-store theft. Remind your employees that when merchandise is stolen or money embezzled, it hurts everyone in the company.
Additional details will be forthcoming in the next two months.
Thank you for your attention to this matter.|NA|(A) By improving store sales|0|radio|0|
||||||(B) By limiting loss of inventory|1|radio|3|
||||||(C) By encouraging employee overtime|0|radio|0|
||||||(D) By installing special video cameras|0|radio|0|
158|Part 7|Refer to the following advertisement and choose the correct answer.|What can be inferred about Tanya?|Dear Jake,
I just wanted to write you a note to tell you how much I've appreciated everything you've done for me. You were willing to take a chance on me when others wouldn't, due to my inexperience. Not only that, but you stuck by me as I learned and made mistakes.
I'm happy that you've found a new position with greater responsibilities. You deserve it. But I'm sad to see you go. You were more than a boss to me; you were a mentor and a friend. I will always value your advice, and will remember the lessons you have taught me. I remember the first time I missed deadline, and help up the whole paper. I was scared you would fire me. Instead you were supportive and understanding.
I hope we can stay in touch, professionally and personally. I have the highest respect for your talent and leadership skills. You have the ambition and acumen to be wildly successful. I hope you and Denise will find personal satisfaction in Albany as well. I hear it's a nice city. If there's ever anything I can do for you, please don't hesitate to ask.
All my best,
Tanya|NA|(A) She is not happy in her job.|0|radio|0|
||||||(B) She does not know Jake well.|0|radio|0|
||||||(C) She is a receptionist.|0|radio|0|
||||||(D) She was hired by Jake.|1|radio|3|
159|Part 7|Refer to the following advertisement and choose the correct answer.|Why does Tanya mention missing a deadline?|Dear Jake,
I just wanted to write you a note to tell you how much I've appreciated everything you've done for me. You were willing to take a chance on me when others wouldn't, due to my inexperience. Not only that, but you stuck by me as I learned and made mistakes.
I'm happy that you've found a new position with greater responsibilities. You deserve it. But I'm sad to see you go. You were more than a boss to me; you were a mentor and a friend. I will always value your advice, and will remember the lessons you have taught me. I remember the first time I missed deadline, and help up the whole paper. I was scared you would fire me. Instead you were supportive and understanding.
I hope we can stay in touch, professionally and personally. I have the highest respect for your talent and leadership skills. You have the ambition and acumen to be wildly successful. I hope you and Denise will find personal satisfaction in Albany as well. I hear it's a nice city. If there's ever anything I can do for you, please don't hesitate to ask.
All my best,
Tanya|NA|(A) To remind Jake of his mistake|0|radio|0|
||||||(B) To highlight her competence|0|radio|0|
||||||(C) To commemorate Jake's response|1|radio|3|
||||||(D) To elaborate on an opinion|0|radio|0|
160|Part 7|Refer to the following advertisement and choose the correct answer.|What does Tanya say about Jake?|Dear Jake,
I just wanted to write you a note to tell you how much I've appreciated everything you've done for me. You were willing to take a chance on me when others wouldn't, due to my inexperience. Not only that, but you stuck by me as I learned and made mistakes.
I'm happy that you've found a new position with greater responsibilities. You deserve it. But I'm sad to see you go. You were more than a boss to me; you were a mentor and a friend. I will always value your advice, and will remember the lessons you have taught me. I remember the first time I missed deadline, and help up the whole paper. I was scared you would fire me. Instead you were supportive and understanding.
I hope we can stay in touch, professionally and personally. I have the highest respect for your talent and leadership skills. You have the ambition and acumen to be wildly successful. I hope you and Denise will find personal satisfaction in Albany as well. I hear it's a nice city. If there's ever anything I can do for you, please don't hesitate to ask.
All my best,
Tanya|NA|(A) He is a competent teacher.|0|radio|0|
||||||(B) He is a talented leader.|1|radio|3|
||||||(C) He is an egotistical editor.|0|radio|0|
||||||(D) He is a supportive husband.|0|radio|0|
161|Part 7|Refer to the following advertisement and choose the correct answer.|What is Jake going to do?|Dear Jake,
I just wanted to write you a note to tell you how much I've appreciated everything you've done for me. You were willing to take a chance on me when others wouldn't, due to my inexperience. Not only that, but you stuck by me as I learned and made mistakes.
I'm happy that you've found a new position with greater responsibilities. You deserve it. But I'm sad to see you go. You were more than a boss to me; you were a mentor and a friend. I will always value your advice, and will remember the lessons you have taught me. I remember the first time I missed deadline, and help up the whole paper. I was scared you would fire me. Instead you were supportive and understanding.
I hope we can stay in touch, professionally and personally. I have the highest respect for your talent and leadership skills. You have the ambition and acumen to be wildly successful. I hope you and Denise will find personal satisfaction in Albany as well. I hear it's a nice city. If there's ever anything I can do for you, please don't hesitate to ask.
All my best,
Tanya|NA|(A) Take a vacation|0|radio|0|
||||||(B) Retire|0|radio|0|
||||||(C) Get married|0|radio|0|
||||||(D) Change jobs|1|radio|3|
162|Part 7|Refer to the following advertisement and choose the correct answer.|What will happen to subscribers who give their e-mail addresses?|Don't miss an issue! Order Computer Cloud Magazine today!
Fill our and return this card today to keep abreast of all things computer.
        C?  3 months for $25                                    ?  6 months for $40
          ?  12 months for $75 -- best value!  (Only about $1.40 per issue)
Name ______________________________
Address______________________________      Apt. _____
City ________________________   State ____________   Zip ________
Choose one:           ? payment enclosed                  ? bill me later
Computer Cloud Magazine is published weekly. Please allow 4-6 weeks for delivery of first issue. The savings are based on a 12-month cover price of $104.00. For subscription questions, please call 1-800-463-8800 or visit our website at www.computercloud.com/sub
Would you like to receive FREE offers and promotions from our partner companies via e-mail?
       ? YES, my e-mail is _________________                   ? No, thank you|NA|(A) They will be billed later.|0|radio|0|
||||||(B) They will get two free issues. |0|radio|0|
||||||(C) They will receive free promotional offers.|1|radio|3|
||||||(D) They will get the best discounts.|0|radio|0|
163|Part 7|Refer to the following advertisement and choose the correct answer.|What information is NOT included on this card?|Don't miss an issue! Order Computer Cloud Magazine today!
Fill our and return this card today to keep abreast of all things computer.
        C?  3 months for $25                                    ?  6 months for $40
          ?  12 months for $75 -- best value!  (Only about $1.40 per issue)
Name ______________________________
Address______________________________      Apt. _____
City ________________________   State ____________   Zip ________
Choose one:           ? payment enclosed                  ? bill me later
Computer Cloud Magazine is published weekly. Please allow 4-6 weeks for delivery of first issue. The savings are based on a 12-month cover price of $104.00. For subscription questions, please call 1-800-463-8800 or visit our website at www.computercloud.com/sub
Would you like to receive FREE offers and promotions from our partner companies via e-mail?
       ? YES, my e-mail is _________________                   ? No, thank you|NA|(A) The company's mailing address|1|radio|3|
||||||(B) The amount of time before delivery begins|0|radio|0|
||||||(C) The company's telephone number|0|radio|0|
||||||(D) The cost of a one-year subscription|0|radio|0|
164|Part 7|Refer to the following advertisement and choose the correct answer.|What is being advertised?|AUSTRALIAN PULP AND PAPER WEEK
The 10th annual pulp and paper week is taking place next month from March 5-10th at the Sydney Seas Inn. This is an excellent networking opportunity for executives in the pulp and paper industry. Participants from around the world are invited to join in the fair and learn more about the direction of Oceania's pulp mills and the future of the paper industry as a whole. This year a special session on recycling will be held in addition to the regular paper and packaging sessions.
The Pulp and Paper Brunch is always the most popular event of the fair. This year, keynote speakers at Friday's luncheon (1:00 P.M.) include Martha Evans, chairperson from the National P&P Committee; and John Lopez, former President of the Sydney Paper Factory.
Online registration available now. Click here.
For information about accommodations at the Sydney Seas Inn or other local hotels, call 1-800-345-9900.
Members of the community are invited to come out to free events including the family picnic (Saturday afternoon) and the children's paper festival (Sunday-all day). For a complete schedule of events visit www.auspaperweek.org.
We have room for a few more sponsors for this year's event. Please contact Amy Witherspoon, (awitherspoon@paperweek.com) for more details.|NA|(A) A charity brunch|0|radio|0|
||||||(B) A new newspaper|0|radio|0|
||||||(C) A yearly fair|1|radio|3|
||||||(D) A stationary store|0|radio|0|
165|Part 7|Refer to the following advertisement and choose the correct answer.|Which is NOT provided in the ad?|AUSTRALIAN PULP AND PAPER WEEK
The 10th annual pulp and paper week is taking place next month from March 5-10th at the Sydney Seas Inn. This is an excellent networking opportunity for executives in the pulp and paper industry. Participants from around the world are invited to join in the fair and learn more about the direction of Oceania's pulp mills and the future of the paper industry as a whole. This year a special session on recycling will be held in addition to the regular paper and packaging sessions.
The Pulp and Paper Brunch is always the most popular event of the fair. This year, keynote speakers at Friday's luncheon (1:00 P.M.) include Martha Evans, chairperson from the National P&P Committee; and John Lopez, former President of the Sydney Paper Factory.
Online registration available now. Click here.
For information about accommodations at the Sydney Seas Inn or other local hotels, call 1-800-345-9900.
Members of the community are invited to come out to free events including the family picnic (Saturday afternoon) and the children's paper festival (Sunday-all day). For a complete schedule of events visit www.auspaperweek.org.
We have room for a few more sponsors for this year's event. Please contact Amy Witherspoon, (awitherspoon@paperweek.com) for more details.|NA|(A) The website address for the Sydney Seas Inn|1|radio|3|
||||||(B) The names and titles of the main speakers|0|radio|0|
||||||(C) A partial schedule of this year's events|0|radio|0|
||||||(D) A contact number for alternate accommodations|0|radio|0|
166|Part 7|Refer to the following advertisement and choose the correct answer.|Who is most likely to participate in this event?|AUSTRALIAN PULP AND PAPER WEEK
The 10th annual pulp and paper week is taking place next month from March 5-10th at the Sydney Seas Inn. This is an excellent networking opportunity for executives in the pulp and paper industry. Participants from around the world are invited to join in the fair and learn more about the direction of Oceania's pulp mills and the future of the paper industry as a whole. This year a special session on recycling will be held in addition to the regular paper and packaging sessions.
The Pulp and Paper Brunch is always the most popular event of the fair. This year, keynote speakers at Friday's luncheon (1:00 P.M.) include Martha Evans, chairperson from the National P&P Committee; and John Lopez, former President of the Sydney Paper Factory.
Online registration available now. Click here.
For information about accommodations at the Sydney Seas Inn or other local hotels, call 1-800-345-9900.
Members of the community are invited to come out to free events including the family picnic (Saturday afternoon) and the children's paper festival (Sunday-all day). For a complete schedule of events visit www.auspaperweek.org.
We have room for a few more sponsors for this year's event. Please contact Amy Witherspoon, (awitherspoon@paperweek.com) for more details.|NA|(A) Adventure-seeking teens|0|radio|0|
||||||(B) Young children from Sydney|0|radio|0|
||||||(C) Owners of pulp and paper mills|1|radio|3|
||||||(D) Environmentalists from Ocenia|0|radio|0|
167|Part 7|Refer to the following advertisement and choose the correct answer.|What does Paul Robert Kingston suggest about the book?|
