ID Question|Part|Instructions|Question|Content|Question time|Answer|Is correct|Answer type|Answer gain|
||||||(D) inviting|0|radio|0|
113|Part 5|Complete the sentence with the correct answer.|The contract _____ on Dec. 31st.||NA|(A) expunges|0|radio|0|
||||||(B) finishes|0|radio|0|
||||||(C) cancels|0|radio|0|
||||||(D) expires|1|radio|4|
114|Part 5|Complete the sentence with the correct answer.|If my flight is on time, I should be _____ your office by 2 o'clock.||NA|(A) at|1|radio|4|
||||||(B) near|0|radio|0|
||||||(C) over|0|radio|0|
||||||(D) on|0|radio|0|
115|Part 5|Complete the sentence with the correct answer.|Ace Architecture was honored for its commitment to green, _____ development.||NA|(A) sustaining|0|radio|0|
||||||(B) sustained|0|radio|0|
||||||(C) sustainable|1|radio|4|
||||||(D) sustains|0|radio|0|
116|Part 5|Complete the sentence with the correct answer.|Knowledge of computers is a ______ for this position.||NA|(A) credential|0|radio|0|
||||||(B) requirement|1|radio|4|
||||||(C) legality|0|radio|0|
||||||(D) certificate|0|radio|0|
117|Part 5|Complete the sentence with the correct answer.|Juan had just finished ______ the project when Keith walked in.||NA|(A) to review|0|radio|0|
||||||(B) reviewing|1|radio|4|
||||||(C) reviewed|0|radio|0|
||||||(D) reviews|0|radio|0|
118|Part 5|Complete the sentence with the correct answer.|Unlike our competitors, who opened too many stores last year, we need to expand ______.||NA|(A) quickly|0|radio|0|
||||||(B) exponentially|0|radio|0|
||||||(C) substantially|0|radio|0|
||||||(D) gradually|1|radio|4|
119|Part 5|Complete the sentence with the correct answer.|______ the economy improves soon, we will have to have another round of layoffs.||NA|(A) Unless|1|radio|4|
||||||(B) Until|0|radio|0|
||||||(C) If|0|radio|0|
||||||(D) Because|0|radio|0|
120|Part 5|Complete the sentence with the correct answer.|Have you ever ______ to Geneva?||NA|(A) gone|0|radio|0|
||||||(B) come|0|radio|0|
||||||(C) been|1|radio|4|
||||||(D) went|0|radio|0|
121|Part 5|Complete the sentence with the correct answer.|Increased sales of its new smart phone application have put the firm in the ______ this quarter.||NA|(A) red|0|radio|0|
||||||(B) green|0|radio|0|
||||||(C) black|1|radio|4|
||||||(D) yellow|0|radio|0|
122|Part 5|Complete the sentence with the correct answer.|You can exchange your item for something of equal or lesser value, provided you have the original ______.||NA|(A) recipe|0|radio|0|
||||||(B) reception|0|radio|0|
||||||(C) receptacle|0|radio|0|
||||||(D) receipt|1|radio|4|
123|Part 5|Complete the sentence with the correct answer.|Sampson & Sons Inc. will issue ______ annual report on the 19th.||NA|(A) their|0|radio|0|
||||||(B) its|1|radio|4|
||||||(C) his|0|radio|0|
||||||(D) our|0|radio|0|
124|Part 5|Complete the sentence with the correct answer.|I ______ while you were working out.||NA|(A) was sleeping|1|radio|4|
||||||(B) had been sleeping|0|radio|0|
||||||(C) slept|0|radio|0|
||||||(D) sleep|0|radio|0|
125|Part 5|Complete the sentence with the correct answer.|Please fill out the form and return it at your ______ convenience.||NA|(A) soonest|0|radio|0|
||||||(B) least|0|radio|0|
||||||(C) earliest|1|radio|4|
||||||(D) quickest|0|radio|0|
126|Part 5|Complete the sentence with the correct answer.|Flying would have ______ almost twice as much as taking the train.||NA|(A) spent|0|radio|0|
||||||(B) cost|1|radio|4|
||||||(C) lasted|0|radio|0|
||||||(D) paid|0|radio|0|
127|Part 5|Complete the sentence with the correct answer.|I'll have the estimate for the painting ready for you in a ______ more days.||NA|(A) little|0|radio|0|
||||||(B) few|1|radio|4|
||||||(C) several|0|radio|0|
||||||(D) short|0|radio|0|
128|Part 5|Complete the sentence with the correct answer.|Congratulations on your _____ to senior vice president.||NA|(A) raise|0|radio|0|
||||||(B) qualification|0|radio|0|
||||||(C) advance|0|radio|0|
||||||(D) promotion|1|radio|4|
129|Part 5|Complete the sentence with the correct answer.|We did not hire John Delany due to ______ lack of previous experience.||NA|(A) her|0|radio|0|
||||||(B) their|0|radio|0|
||||||(C) his|1|radio|4|
||||||(D) us|0|radio|0|
130|Part 5|Complete the sentence with the correct answer.|If Kevin's Cleaners ______ be willing to lower their fees by 10 percent, I'd be willing to contract with them.||NA|(A) would|1|radio|4|
||||||(B) should|0|radio|0|
||||||(C) could|0|radio|0|
||||||(D) won't|0|radio|0|
131|Part 5|Complete the sentence with the correct answer.|We named him Washington, ______ the father of our country. ||NA|(A) beside|0|radio|0|
||||||(B) after|1|radio|4|
||||||(C) over|0|radio|0|
||||||(D) before|0|radio|0|
132|Part 5|Complete the sentence with the correct answer.|We believe that demand is driven largely by ______.||NA|(A) scarcity|1|radio|4|
||||||(B) scariness|0|radio|0|
||||||(C) sacrifice|0|radio|0|
||||||(D) synchronicity|0|radio|0|
133|Part 5|Complete the sentence with the correct answer.|Are you ready ______ ?||NA|(A) ordering|0|radio|0|
||||||(B) orders|0|radio|0|
||||||(C) to order|0|radio|0|
||||||(D) ordered|1|radio|4|
134|Part 5|Complete the sentence with the correct answer.|Could I have tea ______ coffee?||NA|(A) rather for|0|radio|0|
||||||(B) prefer to|0|radio|0|
||||||(C) better than|0|radio|0|
||||||(D) instead of|1|radio|4|
135|Part 5|Complete the sentence with the correct answer.|The company's board of directors rejected ACJ's hostile ______ bid.||NA|(A) makeup|0|radio|0|
||||||(B) takeover|1|radio|4|
||||||(C) takeoff|0|radio|0|
||||||(D) pulldown|0|radio|0|
136|Part 5|Complete the sentence with the correct answer.|Bonus pay is ______ upon the quality of your performance.||NA|(A) depending|0|radio|0|
||||||(B) dependent|1|radio|4|
||||||(C) depended|0|radio|0|
||||||(D) dependable|0|radio|0|
137|Part 5|Complete the sentence with the correct answer.|Mr. Morgan is out of the office right now, ______ I expect him back shortly.||NA|(A) but|1|radio|4|
||||||(B) and|0|radio|0|
||||||(C) so|0|radio|0|
||||||(D) therefore|0|radio|0|
138|Part 5|Complete the sentence with the correct answer.|A federal ______ prevented Mega Bank's financial failure.||NA|(A) deposit|0|radio|0|
||||||(B) contribution|0|radio|0|
||||||(C) subsidy|1|radio|4|
||||||(D) donation|0|radio|0|
139|Part 5|Complete the sentence with the correct answer.|The bond will mature on Dec. 31st, 2020, or the holder's 60th birthday, ______ comes first.||NA|(A) whenever|0|radio|0|
||||||(B) whatever|0|radio|0|
||||||(C) whichever|1|radio|4|
||||||(D) whoever|0|radio|0|
140|Part 5|Complete the sentence with the correct answer.|Because the firm was losing money, Susan was ______ from her management position.||NA|(A) put out|0|radio|0|
||||||(B) pushed down|0|radio|0|
||||||(C) sent up|0|radio|0|
||||||(D) laid off|1|radio|4|
141|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Letter
                                                                                                      Jan. 15th, 2012
Midwest Bank
2244 Main St., Omaha, NB 44331
Tel: (818) 555-8192
Rudolph Driscoll
874 Tumbleweed Lane, #A-103
Omaha, NB 44332 
Dear Mr. Driscoll:
We are writing to inform you that check No. 1384, in the __________ of $2,500, was presented for payment on Jan. 8th against an account balance of $2,275. In accordance with your overdraft protection provision, we have paid the check and charged your account a $30 overdraft fee.||NA|(A) amount|1|radio|8|
||||||(B) total|0|radio|0|
||||||(C) value|0|radio|0|
||||||(D) price|0|radio|0|
142|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|To avoid further action, please make a deposit to your checking account as soon as possible. If you __________ already done so, you may disregard this notice.||NA|(A) had|0|radio|0|
||||||(B) haven't|0|radio|0|
||||||(C) have|1|radio|8|
||||||(D) having|0|radio|0|
143|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|We appreciate your patronage of Midwest Bank. If you have any questions, or if there is a way we can service your needs, call our customer assistance line __________ 555-7700 between 9 a.m. and 5 p.m. Monday to Friday, or come into one of our six Omaha branches.

Thank you for your response to this notice.
Yours truly,
Kristy LeGore,
Accounts vice president||NA|(A) on|0|radio|0|
||||||(B) at|1|radio|8|
||||||(C) in|0|radio|0|
||||||(D) as|0|radio|0|
144|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Flier
Eco-clean
Are you too busy to clean?
We understand. 
So relax, and leave the cleaning to us! Our professional, reliable staff will leave your home feeling like new. We use only100-percent safe, __________ friendly products, so you can rest assured there will be no harmful chemicals or dangerous liquid reside left behind.||NA|(A) environment|0|radio|0|
||||||(B) environments|0|radio|0|
||||||(C) environmental|0|radio|0|
||||||(D) environmentally|1|radio|8|
145|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Our prices are among the lowest in the region. And, if you mention this flier, we will give you a 15-percent discount on your first cleaning. Plus, if you are not completely satisfied with our services, we will come again and re-clean the areas you specify free of __________!||NA|(A) charge|1|radio|8|
||||||(B) money|0|radio|0|
||||||(C) cash|0|radio|0|
||||||(D) guarantee|0|radio|0|
146|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Why not give us a try? Call 555-4372 for a free cleaning estimate. We are open 7 a.m. to 5 p.m. Monday __________ Friday, and 9 a.m. to 4 p.m. on Saturdays. You can also visit us online at www.ecoclean.com. Isn't it about time you had the break you deserve?||NA|(A) and|0|radio|0|
||||||(B) by|0|radio|0|
||||||(C) through|1|radio|8|
||||||(D) until|0|radio|0|
147|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Memo
To: All managers
From: Dennis Kruger, CEO
Re: Employee performance reviews
All of you __________ have received forms for annual employee evaluations. If you haven't, contact Candice in human resources as soon as possible. Evaluation forms must be completed by Jan. 10th and returned to human resources. Thank you for your prompt cooperation.||NA|(A) would|0|radio|0|
||||||(B) should|1|radio|8|
||||||(C) could|0|radio|0|
||||||(D) must|0|radio|0|
148|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|You will notice that this year's forms contain a new section that rates employee initiative and group participation. Please be sure to take a few minutes __________ this section before beginning performance reviews. Also remember to have each employee sign the review form.||NA|(A) explain|0|radio|0|
||||||(B) explains|0|radio|0|
||||||(C) explained|0|radio|0|
||||||(D) explaining|1|radio|8|
149|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|I will be conducting manager evaluations the week __________ Christmas and New Year's, and I hope to have a schedule made up by the 15th.

Thank you for your hard work. Keep it up!||NA|(A) next to|0|radio|0|
||||||(B) of|0|radio|0|
||||||(C) between|1|radio|8|
||||||(D) after|0|radio|0|
150|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Dennis

E-mail
To: dscott@aceconsulting.net
From: tflowers@jbsanders.com
Subject: confirmation
Dear Dave Scott,
This is to confirm the __________ reached this morning in the conference call between yourself and our president, Jed Sanders. If any of this information is incomplete or inaccurate, please let us know immediately.||NA|(A) agreement|1|radio|8|
||||||(B) conversation|0|radio|0|
||||||(C) argument|0|radio|0|
||||||(D) election|0|radio|0|
151|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|Ace Consulting has agreed to provide 40 hours of consultation for the JB Sanders Corporation, commencing on March 1st, at a rate of $120 an hour. Payment will be sent once a month upon __________of invoice from Ace Consulting. Ace agrees that invoices must be submitted no later than the 20th of each month.||NA|(A) receiving|0|radio|0|
||||||(B) receiver|0|radio|0|
||||||(C) receipt|1|radio|8|
||||||(D) receive|0|radio|0|
152|Part 6|In each reading passage there will be three blanks to fill in. You will read four possible choices for each blank. You should read the entire passage to make sure you choose the correct choice in context.|JB Sanders Corporation has agreed to __________ up a formal contract and send it to Dave Scott for his approval by the end of the week. This contract will remain in effect until Ace Consulting has fulfilled its commitment. At that time, the contract may be extended upon approval of both parties, or a new arrangement may be negotiated.
 
Thank you for your prompt response. We look forward to working with you.
 
Tamara Flowers
Administrative Assistant, JB Sanders Corporation
555-6675||NA|(A) make|0|radio|0|
||||||(B) tear|0|radio|0|
||||||(C) draw|1|radio|8|
||||||(D)  get|0|radio|0|
153|Part 7|Refer to the following advertisement and choose the correct answer.|What is being offered?|NEW
CineMatic ST Series IV
    digital home theater system
Experience movies
              the way they were
meant to be heard.
 
Immerse yourself in high-quality sound with the easiest home theater solution from Techright.
 
Sound can bring everything you watch on TV to life with vivid detail -- slamming doors, screeching tires, blaring sirens, ringing church bells. But probably not if you're listening through the speakers built into your TV.
 
That's why Techright developed the NEW CineMatic ST Series IV digital home theater speaker system. With a single connection to your TV, you can enjoy the full home theater experience with your favorite shows, movies, and sporting events.
 
Want to hear what you've been missing? Experience the new CineMatic ST Series IV system in your own home risk-free for 30 days, absolutely free, and bring out the full audio potential of your HDTV. You can use your own major credit card to make 12 easy payments, with no interest charges from Techright.
 
Free shipping with your order.
 
To order or learn more: 1-800-555-2323.
Techright.com/CineMatic
 
Techright
Better sound through innovation|NA|(A) A 20-percent discount|0|radio|0|
||||||(B) Reduced shipping cost|0|radio|0|
||||||(C) A free 30-day trial|1|radio|3|
||||||(D) A new credit card|0|radio|0|
154|Part 7|Refer to the following advertisement and choose the correct answer.|How can customers order?|NEW
CineMatic ST Series IV
    digital home theater system
Experience movies
              the way they were
meant to be heard.
 
Immerse yourself in high-quality sound with the easiest home theater solution from Techright.
 
Sound can bring everything you watch on TV to life with vivid detail -- slamming doors, screeching tires, blaring sirens, ringing church bells. But probably not if you're listening through the speakers built into your TV.
 
That's why Techright developed the NEW CineMatic ST Series IV digital home theater speaker system. With a single connection to your TV, you can enjoy the full home theater experience with your favorite shows, movies, and sporting events.
 
Want to hear what you've been missing? Experience the new CineMatic ST Series IV system in your own home risk-free for 30 days, absolutely free, and bring out the full audio potential of your HDTV. You can use your own major credit card to make 12 easy payments, with no interest charges from Techright.
 
Free shipping with your order.
 
To order or learn more: 1-800-555-2323.
Techright.com/CineMatic
 
Techright
Better sound through innovation|NA|(A) By sending in a coupon|0|radio|0|
||||||(B) By making a phone call|1|radio|3|
||||||(C) By e-mailing the company|0|radio|0|
||||||(D) By going to a store|0|radio|0|
155|Part 7|Refer to the following advertisement and choose the correct answer.|What is the main purpose of this memo?|MEMO

To: All staff
From: James McGuire, VP
Re: Office remodeling

Remodeling work on the third-floor offices will begin the first of next month. While this work is in progress, third-floor workers will be housed on other floors as follows: the sales department will move to the second floor, and graphic design will move to the fourth floor. Supervisors will arrange these accommodations and show staff in those departments their temporary work stations.
We expect the remodel to take approximately three weeks. During this time, we appreciate your cooperation in sharing space and working together. While the arrangement presents some logistical challenges, we are confident that we can meet them and work with minimal disruption to our normal routine during the remodeling period.
To make this transition as smooth as possible, it would be greatly appreciated if the third floor could be vacated, and everyone were in their new stations and ready to work, at 8 a.m. on the First. If there are questions or concerns with the new arrangement, be sure to tell your supervisors ASAP so we can tackle the problems ahead of time.
Thanks in advance for your patience and cooperation. Once the work is finished on the third floor, we are sure you'll agree that it was worth the time and trouble.
Best,
Alan Shepard, VP|NA|(A) To announce a new arrangement|1|radio|3|
||||||(B) To reveal the winner of the remodeling bid|0|radio|0|
||||||(C) To inform staff of a surprise change|0|radio|0|
||||||(D) To remind workers that the company is moving.|0|radio|0|
156|Part 7|Refer to the following advertisement and choose the correct answer.|What can be inferred about the company?|MEMO

To: All staff
From: James McGuire, VP
Re: Office remodeling

Remodeling work on the third-floor offices will begin the first of next month. While this work is in progress, third-floor workers will be housed on other floors as follows: the sales department will move to the second floor, and graphic design will move to the fourth floor. Supervisors will arrange these accommodations and show staff in those departments their temporary work stations.
We expect the remodel to take approximately three weeks. During this time, we appreciate your cooperation in sharing space and working together. While the arrangement presents some logistical challenges, we are confident that we can meet them and work with minimal disruption to our normal routine during the remodeling period.
To make this transition as smooth as possible, it would be greatly appreciated if the third floor could be vacated, and everyone were in their new stations and ready to work, at 8 a.m. on the First. If there are questions or concerns with the new arrangement, be sure to tell your supervisors ASAP so we can tackle the problems ahead of time.
Thanks in advance for your patience and cooperation. Once the work is finished on the third floor, we are sure you'll agree that it was worth the time and trouble.
Best,
Alan Shepard, VP|NA|(A) It is not very big.|0|radio|0|
||||||(B) It occupies several floors.|1|radio|3|
||||||(C) It is a manufacturer.|0|radio|0|
||||||(D) It is relatively new.|0|radio|0|
157|Part 7|Refer to the following advertisement and choose the correct answer.|What does the writer request readers do?|MEMO

To: All staff
From: James McGuire, VP
Re: Office remodeling

Remodeling work on the third-floor offices will begin the first of next month. While this work is in progress, third-floor workers will be housed on other floors as follows: the sales department will move to the second floor, and graphic design will move to the fourth floor. Supervisors will arrange these accommodations and show staff in those departments their temporary work stations.
We expect the remodel to take approximately three weeks. During this time, we appreciate your cooperation in sharing space and working together. While the arrangement presents some logistical challenges, we are confident that we can meet them and work with minimal disruption to our normal routine during the remodeling period.
To make this transition as smooth as possible, it would be greatly appreciated if the third floor could be vacated, and everyone were in their new stations and ready to work, at 8 a.m. on the First. If there are questions or concerns with the new arrangement, be sure to tell your supervisors ASAP so we can tackle the problems ahead of time.
Thanks in advance for your patience and cooperation. Once the work is finished on the third floor, we are sure you'll agree that it was worth the time and trouble.
Best,
Alan Shepard, VP|NA|(A) E-mail their supervisors|0|radio|0|
||||||(B) Disrupt their routines|0|radio|0|
||||||(C) Move to the fifth floor|0|radio|0|
||||||(D) Prepare ahead of time|1|radio|3|
158|Part 7|Refer to the following advertisement and choose the correct answer.|What can be inferred about Dennis and Jack?|Dear Jack,
              Just a quick congratulatory note to let you know how proud I am of ZipTech's recent success. I know it was the result of lots of hard work. You should be proud of yourself and your staff.
              I knew when you left last year that great things were in store for you, though I must admit I didn't know they'd come this quickly. Wow! Sales of $2 million and BizTimes' **Best New Business of the Year** award?! That was more than any of us here could have imagined.
              I remember when you started as an intern five years ago. Time flies, doesn't it? I knew from the moment we met that you had the talent and ambition to succeed with your own company. Now that you've had a taste of it, don't rest on your laurels. I don't have to worry; I'm sure you won't.
              It would be great to get together again when you have time. I'll treat you to lunch. I know it's a busy time of year. Please give me a call when you have time. I look forward to it.
Best,
Dennis|NA|(A) They were college roommates.|0|radio|0|
||||||(B) They are related to each other.|0|radio|0|
||||||(C) They are former colleagues. |1|radio|3|
||||||(D) They have not known each other long.|0|radio|0|
159|Part 7|Refer to the following advertisement and choose the correct answer.|What is the main purpose of the note?|Dear Jack,
              Just a quick congratulatory note to let you know how proud I am of ZipTech's recent success. I know it was the result of lots of hard work. You should be proud of yourself and your staff.
              I knew when you left last year that great things were in store for you, though I must admit I didn't know they'd come this quickly. Wow! Sales of $2 million and BizTimes' **Best New Business of the Year** award?! That was more than any of us here could have imagined.
              I remember when you started as an intern five years ago. Time flies, doesn't it? I knew from the moment we met that you had the talent and ambition to succeed with your own company. Now that you've had a taste of it, don't rest on your laurels. I don't have to worry; I'm sure you won't.
              It would be great to get together again when you have time. I'll treat you to lunch. I know it's a busy time of year. Please give me a call when you have time. I look forward to it.
Best,
Dennis|NA|(A) To arrange a date for lunch|0|radio|0|
||||||(B) To inquire about employment|0|radio|0|
||||||(C) To inform of an award|0|radio|0|
||||||(D) To offer congratulations|1|radio|3|
160|Part 7|Refer to the following advertisement and choose the correct answer.|What is true of ZipTech?|Dear Jack,
              Just a quick congratulatory note to let you know how proud I am of ZipTech's recent success. I know it was the result of lots of hard work. You should be proud of yourself and your staff.
              I knew when you left last year that great things were in store for you, though I must admit I didn't know they'd come this quickly. Wow! Sales of $2 million and BizTimes' **Best New Business of the Year** award?! That was more than any of us here could have imagined.
              I remember when you started as an intern five years ago. Time flies, doesn't it? I knew from the moment we met that you had the talent and ambition to succeed with your own company. Now that you've had a taste of it, don't rest on your laurels. I don't have to worry; I'm sure you won't.
              It would be great to get together again when you have time. I'll treat you to lunch. I know it's a busy time of year. Please give me a call when you have time. I look forward to it.
Best,
Dennis|NA|(A) It had sales of  $2 million.|1|radio|3|
||||||(B) It was started by Dennis.|0|radio|0|
||||||(C) It began five years ago.|0|radio|0|
||||||(D) It is a one-person business.|0|radio|0|
161|Part 7|Refer to the following advertisement and choose the correct answer.|What advice does Dennis offer Jack?|Dear Jack,
              Just a quick congratulatory note to let you know how proud I am of ZipTech's recent success. I know it was the result of lots of hard work. You should be proud of yourself and your staff.
              I knew when you left last year that great things were in store for you, though I must admit I didn't know they'd come this quickly. Wow! Sales of $2 million and BizTimes' **Best New Business of the Year** award?! That was more than any of us here could have imagined.
              I remember when you started as an intern five years ago. Time flies, doesn't it? I knew from the moment we met that you had the talent and ambition to succeed with your own company. Now that you've had a taste of it, don't rest on your laurels. I don't have to worry; I'm sure you won't.
              It would be great to get together again when you have time. I'll treat you to lunch. I know it's a busy time of year. Please give me a call when you have time. I look forward to it.
Best,
Dennis|NA|(A) Hire more workers.|0|radio|0|
||||||(B) Keep working hard.|1|radio|3|
||||||(C) Take a vacation.|0|radio|0|
||||||(D) Plan to retire early.|0|radio|0|
162|Part 7|Refer to the following advertisement and choose the correct answer.|How can a customer receive a 50-percent discount?|SUBmission Sandwiches
50% OFF*
Any Choose 2
 
                                               Choose 2 for $5
 
Club Sandwiches                         Chopped salads                                    Bowls of Soup                         Mini-sandwiches
Pesto Turkey                         Chicken Caesar                                    Broccoli Cheese                         Alpine Chicken
Beef & Cheddar                         Classic Cobb                                    Chicken Noodle                         Sonoma Turkey
Tuna                                    Steak & Bleu                                    Tomato Basil                         Bistro Steak Melt
Italian                                    Honey Mustard Chicken                         Chili                                    Italiano
 
* with the purchase of a regular fountain drink
 
Valid in-store only                                                                                                       expires 12/31/2010|NA|(A) By presenting the coupon to the cashier|0|radio|0|
||||||(B) By ordering two of the items on the coupon|0|radio|0|
||||||(C) By buying a regular Coca Cola|1|radio|3|
||||||(D) By buying one **Choose 2** at regular price|0|radio|0|
163|Part 7|Refer to the following advertisement and choose the correct answer.|Which of the following is NOT true?|SUBmission Sandwiches
50% OFF*
Any Choose 2
 
                                               Choose 2 for $5
 
Club Sandwiches                         Chopped salads                                    Bowls of Soup                         Mini-sandwiches
Pesto Turkey                         Chicken Caesar                                    Broccoli Cheese                         Alpine Chicken
Beef & Cheddar                         Classic Cobb                                    Chicken Noodle                         Sonoma Turkey
Tuna                                    Steak & Bleu                                    Tomato Basil                         Bistro Steak Melt
Italian                                    Honey Mustard Chicken                         Chili                                    Italiano
 
* with the purchase of a regular fountain drink
 
Valid in-store only                                                                                                       expires 12/31/2010|NA|(A) The coupon will be honored through the end of 2010.|0|radio|0|
||||||(B) The coupon does not apply to delivery orders.|0|radio|0|
||||||(C) With the coupon, two items together will cost $2.50.|0|radio|0|
||||||(D) The coupon is applicable to multiple orders.|1|radio|3|
164|Part 7|Refer to the following advertisement and choose the correct answer.|What type of business is Darby's?|Darby's
Ask your friends about us
 
 
**The service is consistently outstanding. The friendly wait staff always makes us feel at home.**
-- Evan G., Jackson, MI
 
**Kids eat free on Wednesdays and Thursdays. With a family of seven, you can't beat that.**
-- Monica Carr, Seattle, WA
 
**Darby's are always clean and bright -- even the bathrooms. We feel comfortable there.**
-- Michael Jenson, Chicago, ILL
 
**My husband and I LOVE the combo plates. There are so many good choices, we're never bored.**
-- Tamara Goldstein, Phoenix, AZ|NA|(A) A restaurant|1|radio|3|
||||||(B) A hotel|0|radio|0|
||||||(C) A coffee shop|0|radio|0|
||||||(D) A theater|0|radio|0|
165|Part 7|Refer to the following advertisement and choose the correct answer.|What is mentioned in the advertisement?|Darby's
Ask your friends about us
 
 
**The service is consistently outstanding. The friendly wait staff always makes us feel at home.**
-- Evan G., Jackson, MI
 
**Kids eat free on Wednesdays and Thursdays. With a family of seven, you can't beat that.**
-- Monica Carr, Seattle, WA
 
**Darby's are always clean and bright -- even the bathrooms. We feel comfortable there.**
-- Michael Jenson, Chicago, ILL
 
**My husband and I LOVE the combo plates. There are so many good choices, we're never bored.**
-- Tamara Goldstein, Phoenix, AZ|NA|(A) Prices|0|radio|0|
||||||(B) Locations|0|radio|0|
||||||(C) Combination plates|1|radio|3|
||||||(D) Specials|0|radio|0|
166|Part 7|Refer to the following advertisement and choose the correct answer.|What does John Hartzell suggest about Stephen Toussant?|Hind Sight
Valley Cinema: 11, 1:45, 4, 6:30, 9
A
remake of the murdered French ­filmmaker Claude Chemmert's 1987 drama of the same name, **Hind Sight,** directed by Stephen Toussant (who ought to get behind the camera more often), gets a lot of mileage out of the confident and wistful performances of Susan Evans and Sean Robinson as Jan and Dave, a married couple who meet up for various rendezvous in Dave's restaurant while engaged in different role-playing fantasies. Gradually, we learn that the two are hiding and flirting in ­other personas so they can reconnect after a horrific experience, though by the time that would-be revelation comes, the movie — which had to wait two years to find a distributor — is about more than secrets. It's about watching two always-fine actors do a lot with very little.
-- John Hartzell|NA|(A) He was a student of Claude Chemmert's.|0|radio|0|
||||||(B) He plagiarized the original movie.|0|radio|0|
||||||(C) He is a mediocre actor.|0|radio|0|
||||||(D) He is a skilled director.|1|radio|3|
167|Part 7|Refer to the following advertisement and choose the correct answer.|The phrase **gets a lot of mileage** is closest in meaning to|Hind Sight
Valley Cinema: 11, 1:45, 4, 6:30, 9
A
remake of the murdered French ­filmmaker Claude Chemmert's 1987 drama of the same name, **Hind Sight,** directed by Stephen Toussant (who ought to get behind the camera more often), gets a lot of mileage out of the confident and wistful performances of Susan Evans and Sean Robinson as Jan and Dave, a married couple who meet up for various rendezvous in Dave's restaurant while engaged in different role-playing fantasies. Gradually, we learn that the two are hiding and flirting in ­other personas so they can reconnect after a horrific experience, though by the time that would-be revelation comes, the movie — which had to wait two years to find a distributor — is about more than secrets. It's about watching two always-fine actors do a lot with very little.
-- John Hartzell|NA|(A) Derives much trouble|0|radio|0|
||||||(B) Receives good value|1|radio|3|
||||||(C) Depends on too heavily|0|radio|0|
||||||(D) Cares for irresponsibly|0|radio|0|
168|Part 7|Refer to the following advertisement and choose the correct answer.|What is John Hartzell's opinion of the movie?|Hind Sight
Valley Cinema: 11, 1:45, 4, 6:30, 9
A
remake of the murdered French ­filmmaker Claude Chemmert's 1987 drama of the same name, **Hind Sight,** directed by Stephen Toussant (who ought to get behind the camera more often), gets a lot of mileage out of the confident and wistful performances of Susan Evans and Sean Robinson as Jan and Dave, a married couple who meet up for various rendezvous in Dave's restaurant while engaged in different role-playing fantasies. Gradually, we learn that the two are hiding and flirting in ­other personas so they can reconnect after a horrific experience, though by the time that would-be revelation comes, the movie — which had to wait two years to find a distributor — is about more than secrets. It's about watching two always-fine actors do a lot with very little.
-- John Hartzell|NA|(A) It relies on good acting.|1|radio|3|
||||||(B) Its script is superbly written.|0|radio|0|
||||||(C) It should have been longer.|0|radio|0|
||||||(D) It will be an instant classic.|0|radio|0|
169|Part 7|Refer to the following advertisement and choose the correct answer.|What is the purpose of the letter?|Dear Subscribing Family:
 
We know you'd be the first to say you have an award-winning kid. Which is why only an award-winning magazine is good enough -- SCIENCE ILLUSTRATED FOR KIDS.
 
It's satisfying to know that kids love a magazine that has won so many prestigious awards and is playing a role in promoting science education across the country. Over 10 million kids enjoy our magazine every month, and critics agree: SCIENCE ILLUSTRATED FOR KIDS is a great read!
 
Now it's time to renew your subscription. Just fill out the attached reply card and mail it to us with your payment in the enclosed envelope. Be sure to mail by the date shown so your child will not miss out on any of the upcoming excitement.
 
SCIENCE ILLUSTRATED FOR KIDS is a great value for the whole family. Kids love learning about fascinating science topics. Parents feel great because it brings families together by sharing an interest in science. Spend some time reading the next issue your young scientist and see why children get so involved with SCIENCE ILLUSTRATED FOR KIDS!
 
Thank you for subscribing to SCIENCE ILLUSTRATED FOR KIDS. We're very excited about our upcoming issues. We'll have great stories, superb illustrations, easy-to-do experiments, and features your youngster won't want to miss.
 
Sincerely,
 
Michael Barton
 
