352|Error||Correct an official's mistake on your taxes|RE: Error in Property Value Assessment<br><br><br><br><br><br>John Doe<br><br><br><br><br><br>1600 Main Street<br><br><br><br><br><br>Springfield<br><br><br><br><br><br>We have just received our county tax notice (reference #12345) indicating that our home is now valued at $161,000. This is surely an error. Just three months ago we had it appraised for a second mortgage and its market value was determined to be $130,000. I am enclosing a copy of that appraisal, along with evidence that similar homes in our neighborhood have recently sold for about $130,000.<br><br><br><br><br><br>I request that you correct our notice to reflect the actual value on which we are to be taxed. If this correspondence is not sufficient to justify the correction, please let me know what I need to do. I trust this change can be made before my taxes are due.<br><br><br><br><br><br>My tax identification number is 555-55-5555.|Re: John Doe property<br><br><br><br><br><br>ID. 555-55-5555<br><br><br><br><br><br>I just received my property tax assessment indicating a 100% increase in the value of my home. I am sure this is an error for two reasons. First, my home is 25 years old and is in a neighborhood of similar homes that have increased in value only 10% this year. Second, I recently had an appraisal on my home, which indicated an 8% increase in value over last year's evaluation. I will be glad to provide full documentation, if necessary. I look forward to receiving a revised assessment. For more information, please call me at 555-5555.|My name is John Doe and my TIN is 555-555-5555. The state has evidently made an error in calculating my taxes. I received a notice today informing me I owe additional taxes because I calculated my dependents' deductions incorrectly. Your notice also indicated that I have only two children. This is an error. I have three. Enclosed is a copy of my state tax form with deductions based on three dependents. You will see that my original deductions are correct. Please adjust your records accordingly. Thank you for your immediate attention to this matter.|Jane Doe<br><br><br><br><br><br>Business License # 555-55-5555<br><br><br><br><br><br>I recently received a past-due notice for taxes on my vending machines. I sold my vending machine business last year, and when I received my first notice of taxes due, I spoke to a representative in your Springfield office. He had me send him a copy of the bill of sale for the business, another copy of which is attached to this letter.<br><br><br><br><br><br>Please correct your records immediately or notify me if you require further information. Thank you for your prompt attention to this matter.||||||||||||||||||||||||||||
353|Error||Explain an error you have made|I must apologize for the error we made in our estimate for redecorating your kitchen. This estimate did not include the price of the refrigerator you requested. The additional cost of the model B123 refrigerator is $895.00. The estimate must be increased by this amount. Once again, I apologize for the error.|Please accept my apologies for the error in your shipment of bed linen. We sent you Stewart plaid instead of Black Watch plaid. As soon as we noticed the mistake, we shipped the correct linen, which should arrive within ten days. Please return the Stewart plaid linen in the box you receive, covering your address with the shipping label supplied. Also enclosed with your new linen is a coupon for a 15% discount on you next purchase.|Please forgive me but I have made a mistake. I filled your order for the bed linens you purchased but I did so incorrectly. I simply misread your order form and sent you the linens in stewart plaid as opposed to black watch plaid. Yesterday I packaged a lovely set of black watch plaid flannel sheets and coordinating bedspread. They should arrive within ten days. Simply return the steward plaid linens C.O.D. I have also enclosed with your new linens a coupon for a 15% discount on your next purchase as my way of apologizing.|Please accept our sincere apology for the room service charges that were incorrectly billed to your credit card. Charges to Room 402 for May 20 were mistakenly assigned to Room 404. We have notified the credit card company of our error, and they are removing the incorrect charges from your bill.<br><br><br><br><br><br>We appreciate the opportunity to serve you and regret the billing error. We hope you will stay with us again on your next visit to Springfield.|When you were in the showroom yesterday, I told you we would receive shipment of Doe's new sports utility vehicle in three days. In fact, the cars will be shipped from our Springfield plant in three weeks and will arrive here a week later. I will hold your down payment check in our office until we hear whether you want to wait for the shipment to arrive.<br><br><br><br><br><br>Regarding your other order, the silver LX with all the extras is still reserved for you. We appreciate your patience and understanding, and my manager has agreed to reduce our price on the sports utility vehicle by $1,000 because of the inconvenience. I'm sure you will be delighted with both vehicles.|||||||||||||||||||||||||||
354|Error||Inform customers of a misprint|"Please note that the limitation of ""one per customer"" on our bulk oil sale advertisement is a misprint. We apologize for this error and encourage you to take advantage of this once-a-year sales event to stock up for the year. We are pleased to offer all premium oils at the same low price as last year, but remind you that the offer will end on April 30.<br><br><br><br><br><br>Thank you for your patronage. We enjoy being your one-stop store for all your automotive needs. You have a problem? We have the solution."|Please note that our spring sale insert delivered with Tuesday's newspaper contains an unfortunate misprint. The sale price for the five-piece set of lawn furniture is $400, not $100. This lovely set is built to last for years and is a bargain at this price. We invite you to take advantage of all our low sale prices during the month of April. The first ten customers to purchase this lawn furniture will receive a 10% discount on their total purchase. We hope to see you early Tuesday morning.|"Our Fall Sale flyer contains an error. On page 14 the photograph illustrating the ""Walfield Wedge"" downhill skis on sale at $200 actually shows last year's model. The '97 model Wedge has better graphics and a big sidecut for carving effortless turns in all snow conditions. It also incorporates a new core technology for better action in the bumps and lighter weight on the lifts. Don't let this unfortunate misprint keep you from buying these skis at this rare preseason sale price!"|Please accept our apologies for the misprint in the memo announcing our office Christmas party. Our party will be held Friday, December 17, not Saturday. We apologize for any inconvenience this may cause anyone and hope that you will still be able to attend. All of the other information about time and place is correct. We look forward to seeing you and sharing the spirit of the holidays together.|We're sorry we can't rent our New Release videos for 9 cents! We are, however, reducing our price on all regular videos to 90 cents. At that price, we're now the lowest in town--all week long. We appreciate your business and hope to see you soon.|"The in-store discount coupon you recently received states that it ""may be used on any merchandise in the store."" It should read, ""may be used on any non-sale merchandise in the store."" Our sale prices are already so low we don't dare reduce them further!<br><br><br><br><br><br>Your coupon lets you decide what regular merchandise you wish to purchase at sale prices. Join us next week for the Sale of the Century. Bring your coupon and receive free hot dogs and drinks for yourself and your immediate family members."||||||||||||||||||||||||||
355|Error||Request correction of a billing error|I have just received a bill for the cost of your self-improvement seminar that began on September 12. I signed up for the seminar and paid the initial fee of $25.00 on that date, but I withdrew for health reasons three days later on September 15. Your office agreed that I should receive a full refund of my initial payment, for which I was grateful. I am sure you will find a record of that check being sent to me.<br><br><br><br><br><br>I trust you will correct your records so that neither of us will be troubled by this again. I do hope to attend the seminar if it is held again in Springfield. Thank you for your attention to this matter.|My monthly cable bill just arrived in the amount of $28.60, $6.00 more than the usual charge of $22.60. I have not requested additional services and do not find any explanation for this additional charge. I have enclosed my check #902 for $28.60, but believe the added charge is an error. If it is, simply credit my account with the difference. Please let me know where the error lies. My telephone number is 555-5555.|I received the bill for the repair your service representative made on my Doe clothes dryer. He told me the total cost would be $67.00, yet the bill is for $167.00. The repairman was at my home for only forty-five minutes. Hence, the bill seems excessive as well as incongruous with the quote he gave me. Please correct the error.|I wish to register a complaint regarding the $5.00 charge on my phone bill from Doe Long Distance Companies. Since Doe is not my long distance carrier and to my knowledge has never provided me with any services whatsoever, I have requested that my bank stop the automatic payment on my phone bill. I am enclosing a check for the remaining $57.49 that I owe, and I request that you remove the Doe charge from my account.<br><br><br><br><br><br>Since this is not the first time I have received a charge from Doe, please investigate this error and inform me of the steps you are taking to avoid this problem in the future.||||||||||||||||||||||||||||
356|Error||Request correction of an error in a check|We have received your check for $230.00 to cover the balance of your account, but we cannot cash it because you have written in last year's date. We are returning the check, and ask that you either write another one, or change the date and add your endorsing initials. Please send your remittance before June 30, to avoid further finance charges.|I am returning your check in the sum of $554 made payable to Doe International instead of Doe Jewelry. Please reissue the check payable to Doe Jewelry. A self-addressed envelope is enclosed for your convenience.|I received my rebate for the Doe diapers I purchased. I understood Doe would rebate $3.00 to me for purchasing a package of 96 diapers. As you can see from the enclosed check, you sent me $30.00. Don't misunderstand me; I am grateful for the rebate and would love to cash the check, but I think it is an error. Please send me another check for the correct amount.|Your check for my weekly columns for the month of November is incorrect. Although I usually receive $80 per month, there were five Saturdays in November, and my check should, therefore, be $100. Please increase my December check to $100 to correct this error.||||||||||||||||||||||||||||
357|Error||Request correction of an error in a credit report|In the process of applying for a home equity loan, I learned that my credit record shows that I have missed four successive payments on a new car. I have no idea how this error has been incorporated into my credit history, since my only car is ten years old and I paid cash for it. To find such a claim associated with my name is disconcerting, to say the least.<br><br><br><br><br><br>Would you please review my records and delete this error before it damages my credit rating? Please inform me when the correction has been made.|I am enclosing a copy of the credit report you sent me. I am distressed that the report claims that I failed to make payments on a stereo set and that it was repossessed. I have never purchased a stereo set on credit, and have never had a credit problem of any kind. There is another John Doe whose records often get confused with mine. His middle initial is M. I am John J. Doe. Please make the correction and send a corrected copy of the report to me and all other entities who received the inaccurate one.|My credit report indicates that I charged $856.00 at Doe's Floral in Springfield, KS, on 5/16/2001. I did not. I was in Tuscany, Italy, for the entire month of May. I have enclosed a copy of my round-trip ticket, a copy of a rental agreement, and a dated photo of myself in front of the villa I rented. My credit card was stolen in April, 2001, and although I reported the loss, someone obviously used the card. Please remove this charge from my record. My attorney has called the credit card company and will shortly contact you to clear up this misunderstanding.|My credit report indicates that I filed for bankruptcy in May of 2006. The actual date I filed for bankruptcy was May 2003. I am enclosing copies of all the relevant court documents with the relevant dates highlighted.<br><br><br><br><br><br>Since seven years have passed since I filed for bankruptcy, your records should now indicate that my credit is clear. Please send a corrected copy of your report to the Doe Lending Company.||||||||||||||||||||||||||||
358|Error||Request correction of an insurance company's error|I would like you to correct an error in the way my automobile insurance is rated. My name is John Doe and my policy number is 12345.<br><br><br><br><br><br>You have rated my pickup truck as being driven over 7,500 miles per year, even though I assured my agent that I would drive it only to work each day, which is a five-mile round trip. I know the average mileage is 10,000 per year so it is natural to assume that I would drive about that far, but I do not.<br><br><br><br><br><br>I have driven only 1,400 miles this last year and my current odometer reading is 4,200. If you wish to check the reading after a year, I will be happy to cooperate. In the meantime, please correct my policy and adjust the premium accordingly.|I just received the premium notice for my 2001 pickup truck (policy #12345), and noticed that you have not applied the multiple-car discount to the premium. Please make the correction and inform me what the revised payment will be. My telephone number is 555-5555.|My name is Jane Doe, policy number 55555. This month's summary of my various insurance policies indicates that I only carry $150,000 of life insurance. This is not so. Every summary prior to this one and my policy itself indicates that I carry $450,000 of life insurance. Certainly I pay the premiums for the higher amount. Perhaps this is simply a typographical error? Please correct my summary as soon as possible.|This letter is in reference to Jane Doe's home insurance policy #121212. Instead of the usual amount of $45 on my monthly statement, I was charged $375. I can only assume that you are mistakenly charging me for my auto insurance as well. Please note that I canceled my car insurance with your company in January. Please check your files and send me a revised premium notice.||||||||||||||||||||||||||||
359|Farewell||Write a farewell letter to a person who is leaving employment|The news of your decision to leave surprised us all. We will miss you, but realize that exciting opportunities and challenges await you. It has been an honor to be your colleague for the past five years. We have all benefited from your wit and wisdom and wish you every success on your career path.|"I had mixed feelings when I learned of your new assignment. I guess the old saying that ""all good things must come to an end"" is true. Although we will miss you, we have to admit that management has made a wise choice in placing you where they can benefit most from your talents. We will long remember the hard work and happy moments we have shared. You have been a great team member. Best wishes and keep up the good work."|Congratulations on your fantastic new job! Jane gave me the scoop at lunch. By hiring you, Doe Corporation is making an excellent human resource investment. But I will miss you. You are a terrific friend and colleague. Work will not be the same without you answering extension 555. Hey, are there any openings at your new company? Keep me posted.|Thank you for your letter of April 5. I want you to know that we are very excited about your success and know that you have worked hard to earn it. At your request, I will no longer hold your position open here at Doe Corporation. However, I would like nothing better than to have you return to Springfield to work with us in completing our product. Please keep us informed of your progress.<br><br><br><br><br><br>On a personal level, I have very much enjoyed getting to know you. Your excellent mind, fine work ethic, and your integrity will serve you well throughout your life.||||||||||||||||||||||||||||
360|Farewell||Write a farewell letter to a person who is retiring|I applaud you for your years of service and achievement at Doe Corporation. My heartiest congratulations and best wishes for your retirement.<br><br><br><br><br><br>I will always remember the first day we met. Your way of making me feel part of the Doe team made a lasting impression on a nervous, inexperienced graduate. I continue to benefit from your personal wisdom and engineering expertise, and hope you will stay in touch and join us for occasional social events. Have a wonderful retirement!|Congratulations on the happy day of your retirement! After these many years of working together, I will need to adjust to the idea that you are no longer in the next office.<br><br><br><br><br><br>John, I have thoroughly enjoyed our association. I will always remember our trip to Mexico City to introduce the new power converters. I was amazed at the ease with which you conducted your presentations, undaunted by the skeptical comments. I have tried to pattern my own presentations after what I have seen you do so successfully. I hope I can do your reputation justice!<br><br><br><br><br><br>Again, congratulations on a well-deserved retirement. Few have worked as hard as you have. I hope you will enjoy directing your energies into your other special interests.|I just heard about your retirement plans, John. It sure will be dull around this greenhouse without you. You know, of course, that you are our source of community information. After landscaping more than half the yards in Springfield, you seem to know everyone and everything. We will miss you.<br><br><br><br><br><br>Now you and Jane can hop in that motor home and head for Miami, but I know you'll be back. A man with a thumb as green as yours can't leave it stuck in that lifeless, Floridian sand for long. Come by and see my gorgeous chrysanthemums when you get home. Best wishes.|John, surely you're much too young to retire why you're only two years older than I am! You were my first client in Springfield, and we've experienced the ups and downs of the market together, but more ups than downs, I believe. Best wishes for your retirement.|Congratulations on your well-deserved retirement, Jane. As one of our most faithful employees, you'll be greatly missed. You were always so willing to pitch in on any project, and you have always brightened up the whole office. We already feel as if a part of us is missing. Don't be a stranger!|||||||||||||||||||||||||||
361|Farewell||Write a farewell letter to management, co-workers or clients|After eight years of working with some of the finest and most talented people in the industry, I have decided to move on and accept a position with Doe Corporation. I must admit that Jane's and my desire to be near our families in Kansas influenced our decision. I have asked John to assume my responsibilities until a replacement can be found. Business will continue as usual, but you will no longer be required to laugh at my jokes. I will greatly miss each and every one of you. My last directive is for Jane to organize and invite the entire group to a surprise going-away party in my honor.|After seven years at Doe Corporation I have decided to seek new adventures. I am sure you can understand that making this decision has been difficult. I leave with mixed emotions.<br><br><br><br><br><br>I would like to make the transition as easy as possible for my successor. One sticky situation involves the Springfield account. We have been trying to reach an agreement on the particulars for the last three weeks without much success. Eric has been assisting me, so he is completely familiar with the issues. He can help Jane if she takes over that account.<br><br><br><br><br><br>It has been a pleasure to work with you. I wish you all the very best.|If you will recall, I mentioned in passing last week that I may be moving on to a new firm in Springfield. They have offered me a position, and I will be leaving Doe Accounting within the week. John Doe will be handling your firm's books. He is an outstanding accountant and I am sure you will like him immediately. I have appreciated your patronage and friendship over the last two years. Should you have any concerns about the change, please call me before Friday or call John thereafter. In any case, may your business continue having black-letter success.|As many of you know, I will be leaving Doe Corporation tomorrow as part of the voluntary RIF. I have accepted a position with another company located in the new Springfield Research Park off the hill.<br><br><br><br><br><br>I leave with mixed emotions because I have made so many good friends over these past 8 1/2 years. My life has been greatly enriched by the kindness and encouragement so many of you have shown to me. I will always be grateful for the many friends I have made along the way and the wonderful memories I take with me.<br><br><br><br><br><br>May you all enjoy wonderful success in the years to come.|With a bit of sorrow, and a lot of excitement, I wish to formally announce my departure from the Doe Corporation next month to pursue my new position with another company.<br><br><br><br><br><br>I remain grateful, however, for the opportunity to work with everyone here at Doe Corporation. My thanks to all who made this company and its products flourish as they have, especially to John and Jane for their generosity and leadership. It has been a once-in-a-lifetime experience to be on board.<br><br><br><br><br><br>I wish the best of success to everyone who is remaining with the company or moving to new ground. See you on the net!|||||||||||||||||||||||||||
362|Follow Up||Follow up after a meeting to review decisions and assignments|Our meeting on September 17 proved to be a very productive step toward strengthening and the University's General Education program. In addition to getting a better understanding of why the program needs strengthening, we were successful in organizing three important subcommittees to get the work going. Suzanne Johnson will head the subcommittee responsible for handling student and faculty surveys, while Jane Doe will head the subcommittee that will draft the initial proposal for the Academic Vice President's office. In addition, John Doe will head a subcommittee that will evaluate the effectiveness of alternate tracks.<br><br><br><br><br><br>We will meet again on October 18 for these committees to present their initial reports. Let me say that I sincerely appreciate the good will and willingness to serve that I sense from each of you.|At Tuesday's meeting, the planning committee discussed this year's company picnic, and decided to accept John's suggestion to hold it in the Doe Woods. I personally think it is a wonderful place, especially for families. We appreciate so many of you accepting assignments to help out. Jane will determine whether the area is available on August 21, and she will handle the publicity. Robert will organize a committee to handle our entertainment needs, with the goal of providing fun activities for all ages. Beth will look into our catering options. We will meet next Tuesday, May 17, at 10:00 a.m. in the conference room to hear your reports and make our final plans.|Home owners in the Cove met on Wednesday evening to discuss the City's proposal to reroute all traffic currently on Main Street through our residential neighborhood. As you know such a change would have a devastating effect on the tranquility that we now enjoy; it would create safety hazards for our children, and would severely impact our property values. We all agreed we must take steps to prevent this unwise proposal from being accepted.<br><br><br><br><br><br>We are grateful to John Doe who has volunteered to draft a petition to forcefully express our concerns to the City Council. We hope that each of you will add your signature to the final draft. John and Jane have agreed to present our position to the City Council at their 7:00 p.m. meeting on November 17. Please plan to attend that meeting to make your desires known. I hope we can fill the room. This may be our only chance to stop this folly before we regret it.|According to the minutes of the homeowners' meeting, the following individuals have committed to monitor the following duties for this year:<br><br><br><br><br><br>Eric -- lawn and grounds maintenance<br><br><br><br><br><br>John -- road repairs<br><br><br><br><br><br>Jane -- RV storage and parking<br><br><br><br><br><br>Ashley -- homeowners' dues and fees<br><br><br><br><br><br>Steve -- condominium exterior repairs<br><br><br><br><br><br>Each person is responsible for these duties for this year. At next year's duty assignment meeting the chores will grace yet another lucky recipient. Keep on it vigilant homeowners and thanks for your efforts!|Our production meeting on Tuesday yielded several possible solutions to our declining profits. Key was John Doe's suggestion that we infuse management with some new life in the form of a couple of new managers. Please ready the files on your three best candidates, either from your department or from your hiring pool. We will review everyone's choices at next Tuesday's meeting and begin interviews Thursday.|||||||||||||||||||||||||||
363|Follow Up||Follow up after a sale to thank the customer and offer service|I just wanted to send you a note of thanks for your recent order. New clients are the lifeblood of our business. Please take a look at the enclosed brochure that describes our company and terms of sale.<br><br><br><br><br><br>Our sales manager, John Doe, will call you next week to set up an appointment. At that time he can explain our products more fully and answer any questions you might have.<br><br><br><br><br><br>We look forward to on ongoing relationship.|I just wanted to thank you for allowing us to serve you. I hope you are enjoying your new printer.<br><br><br><br><br><br>Let me show my appreciation by offering you a special offer. For the next 90 days if you need any ink cartridges or paper, I'll give you 1 extra FREE for every 3 you buy.<br><br><br><br><br><br>Buy 3 and Get 1 Free!<br><br><br><br><br><br>There's no limit on this offer as long as you purchase during the next 90 days. The reason I'm making you this offer is to get you into the habit of ordering your computer supplies from us. I know that once you've shopped here a few times, you'll want to order from us over and over again. We want pleased customers.<br><br><br><br><br><br>There's no other way to put it--I want your business and I'm giving you an incentive to return.<br><br><br><br><br><br>Just bring this letter when you visit us. It's your ticket to a great discount!|You are now the lucky owner of a Doe deluxe water softener, and are undoubtedly enjoying all the benefits. I, for one, would never be without mine. Your softener should give you many years of worry-free service, but if you have any questions or need any assistance, simply call our toll free number listed on the side of the unit. You may present the coupon provided below at our warehouse (1600 Main Street, Springfield) to receive your free one-year supply of water soften salt. It has been a pleasure serving you.|"We know you are enjoying your new, four-wheel-drive pickup,"" so to help you keep it sparkling clean and problem free, we have included six vouchers good for the servicing and maintenance of your nearest Doe Service Center. You may use these vouchers at any time during the next 12 months. This is simply our way of saying ""thank you"" for helping Doe Motors become number one in customer satisfaction. We look forward to serving you in the future."|Congratulations on being a proud owner of a new Doe 2000 mountain bike, the first to exceed every safety standard set by the Bicycling Association of America, and the only bike to be endorsed by John Doe for its unsurpassed performance. After you challenged the miles of rugged terrain that await you on Doe Ridge, remember we will be waiting to help you with a full-service tune-up free of charge, when you bring you bike in within 90 days of purchase.<br><br><br><br><br><br>This is our way of thanking you and helping you protect your investment. As you know, Doe Mountain Bikes buys, sells, and trades both new and used bikes, so when it comes time to trade your Doe 2000, we will be happy to help. But for now, we wish you the ride of your life.|Congratulations on your purchase of your Doe bread maker. We know from experience that you will soon be telling your friends and family about the benefits of fresh bread and how easy and convenient the Doe bread maker is to use.|Undoubtedly your Doe washer and dryer have been your reliable laundering companions since the day you purchased them. We hope they are as satisfying to you to operate as they were for us to manufacture. They are second to none in dependability. However, should they suffer some unforeseeable damage, remember, no one knows a Doe like a Doe. Doe services all their appliances free the first year after purchase. Just call us at 555-5555 if the need arises.|I trust you've been happy with your reconditioned computer that you purchased a year ago. It was certainly a pleasure to find you just the right machine. I wanted to let you know that if you're thinking about upgrading, we offer our past customers special prices on hardware upgrades or trade-ins. Of course our check-up service is always free. If I can be of help, please don't hesitate to call me. My desk telephone is 555-5555.||||||||||||||||||||||||
364|Follow Up||Follow up after a sales appointment or telephone conversation|Thanks for taking the time to meet with me last (day). I think you will agree that we had a very productive meeting.<br><br><br><br><br><br>During our meeting, we spoke about your company's need for twice-weekly deliveries. We also spoke about my company's ability to provide these deliveries with a two-hour advance notice. The following points summarize our discussion:<br><br><br><br><br><br>*(list points of discussion)<br><br><br><br><br><br>Over the next few days, I will draft a formal proposal which will address these points. When the proposal is ready for your review, I will call you to set up an appointment for a formal presentation. In the meantime, if you have any questions, please call me at 555-5555.<br><br><br><br><br><br>Thanks again for your time and consideration.|During our last meeting, we came to some preliminary decisions about working together. I believe I have a good understanding of your needs and you have a clear view of my services.<br><br><br><br><br><br>Therefore, I am asking that we sign a simple Letter of Intent so we can move toward a final contract. This letter would state your intent to contract with me and to make payments according to the schedule I described in my proposal to you. Once we sign this Letter of Intent, I will begin to process the final contract.<br><br><br><br><br><br>I will call you at the end of this week to set up an appointment to sign the Letter of Intent. I look forward to working with you.|Since we last spoke six months ago, we have instituted new services that I believe will be of benefit to your company. My purpose in writing you today is to request a meeting to explore some of these new services.<br><br><br><br><br><br>Please take a few moments to review the enclosed information. I think you will be especially interested in (describe new service).<br><br><br><br><br><br>I will be calling you next week to set up a convenient appointment. If you have any immediate questions, please contact me at 555-5555.<br><br><br><br><br><br>Thanks. I'm looking forward to meeting with you again.|I appreciate your taking the time to meet with me yesterday to discuss the book sales campaign. Your suggestion of having one of your representatives work with all the school libraries sounds practical and efficient. As promised, I have enclosed a copy of our most recent catalog, complete with price guides and information on hosting special sales events. I will be happy to provide you with additional information, as needed. Simply call me at 555-5555; otherwise, I will follow up with you next month.|Thank you for discussing your real estate needs with me yesterday. I am confident that Doe Realty can sell your town house quickly and profitably so you can move into the home of your dreams. I would like to call on you within the next few days to give you a free appraisal of the market value of your town house. Then, if agreeable, Doe Realty will go to work for you. Please call our offices at 555-5555 if you have any questions about our services. I will call you soon to arrange a time for the appraisal. We look forward to serving you.|Thank you for sharing our interest in how Doe Dairy can meet many of your shopping needs. Doe home delivery can save you money by eliminating those all too frequent trips to the supermarket for milk and bread that inevitably cost you more because of impulse buying while you are there.<br><br><br><br><br><br>I have enclosed a video that explains all of the ways Doe Dairy can provide you with a full line of dairy products and save you both time and money. I am sure that after viewing this video, you will agree that Doe home delivery is a service you won't want to be without. I will stop by next week to pick up the video and answer any questions you may have. If you would like to reach me before then, you may phone me at 555-5555.|Thank you for discussing your life insurance needs with me over the phone yesterday. I have enclosed several brochures on the amount and types of coverage you may consider to suit your needs. All of the policies are terrific and are only surpassed by Doe's speedy and courteous service. Please call me next week in order to solidify your choice.|Thank you for the opportunity to show you our newest mineral recovery hardware. Doe is one of the few plants in this region advanced enough to take advantage of our latest technology. Our recovery systems work twice as fast as the current units, and at 12-21% greater efficiency. Please take time to review the enclosed technical overviews. I think you will find the KL5 will pay for itself within a very few years. I will call you within two weeks to answer any questions you may have. I am very confident we can do some smart business together.||||||||||||||||||||||||
365|Follow Up||Follow up after a sales presentation or demonstration|I enjoyed our time together yesterday. Our showroom is a good place to get ideas for your interior decorating. I'm looking forward to starting work on your designs.<br><br><br><br><br><br>I want to follow up on one question you asked. The wallpaper you chose does come in both smooth and textured. My initial suggestion is that you lean toward the textured feel, because it will complement the carpet you chose. I have a catalog of colors that you should see before you make your final decision. May I stop by next week so you can take a look? Please call me at your earliest convenience and let me know.|Thanks for test-driving the Mustang yesterday. I'm glad you had a chance to take it for a spin. Doesn't it have incredible power?<br><br><br><br><br><br>I could tell how much you enjoyed the Mustang, but I forgot to give you one piece of crucial information. You should consider waiting to purchase the Mustang until next weekend. That marks our annual factory sale when the manufacturer kicks in some considerable rebates and a low interest rate. This could save you thousands off the price we discussed. (We haven't released this information yet, but I thought you'd like to know.)<br><br><br><br><br><br>Hope to see you this weekend.|I enjoyed our lunch meeting yesterday.<br><br><br><br><br><br>I appreciated the opportunity to show you samples of my business-to-business videos. Your comment about being able to visualize your business and products on camera was astute. Without a doubt, you have a product line that should be shown off through the visual medium of video.<br><br><br><br><br><br>I have taken the opportunity to send you another of my tapes that I created for a client with a similar business. I think this video provides another strong example of my work and will give you an idea of how we might approach your product line. Please review the tape at your convenience.<br><br><br><br><br><br>I will call you later this week to set up an appointment to discuss scripting your video. I look forward to working with you.|Thank you for giving me the opportunity to present my insurance proposal to you. I enjoyed meeting you.<br><br><br><br><br><br>I'd like to follow up on a couple of questions you raised and point out some key points of the policy.<br><br><br><br><br><br>*(list questions and answers and prominent points)<br><br><br><br><br><br>Finally, I want to point out the terrific savings on this policy. (Describe money-savings features.) That's quite a sum over the years.<br><br><br><br><br><br>As promised, I will contact you at the end of this week to answer any questions. In the meantime, please feel free to call me at 555-5555.|Thank you for meeting with me last week. I appreciated your giving me the chance to present my ideas. Here are some of the key points we discussed:<br><br><br><br><br><br>*(list prominent points of the meeting)<br><br><br><br><br><br>Working with you is very exciting for me. I look forward to talking with you next week.|"Thank you for stopping by my booth at the Springfield SummerFest. I appreciate your inquiry concerning the wonderful things Doe Toys has to offer. We have just received the fall catalogs, which include all products are now available. Contact Jane at 555-5555 if you are interested in receiving one. Price increases on some general distribution toys will be in effect September 6.<br><br><br><br><br><br>If you would like to earn free Doe Toys, you might want to consider hosting a ""toy time"" open house, or if your club or organization would like to raise funds selling toys, you can earn 25% of the retail cost of any toy. I am currently scheduling ""toy times"" only through November, but I can work out a fund raising agreement any time. I will be happy to work with you."|Thank you for letting me demonstrate the Doe Cleaning System last week. It truly a remarkable improvement over other types with which you are familiar. I know you will be pleased with how the system cleans carpets and helps them retain their new appearance for years.<br><br><br><br><br><br>I have enclosed information on our payment plan options, and a flyer detailing this month's purchasing incentive. If you purchase the Doe vacuum, and provide us with two demonstration referrals during the month of October, we will include the Doe shampooer, cost free. For further information or to place an order, simply dial our customer service representatives at 555-555-5555, and they will be happy to assist you.|"Just a note to thank you for attending Jane's kitchenware party. We hope you are enjoying your new pitcher and chip-n-dip set. With Christmas just around the corner, we are offering our preferred customers 20% off the total retail amount of their November purchases. This is just our way of saying ""thank you"" for your continued patronage.<br><br><br><br><br><br>Enclosed you will find a new catalog of Doe products for the home. We will be accepting orders at the reduced rate until the November 30. If you are unable to purchase your gifts in November, but would still like to give that special person a Doe gift, we must receive your order by December 10 to guarantee deliver by Christmas. Please know that we are here to help with all your holiday needs. The Doe family wishes you a wonderful holiday season."|I hope you enjoyed the Doe X26 supermixer demo. The X26 is a most versatile and sturdy mixer. Arrayed with its various attachments, the X26 can grind meat, shred carrots, knead bread dough, or mold pasta. No family should be without this time-saving, kitchen facilitator. Enclosed is an order form. Simply check the box for the supermixer and any additional attachments necessary to make your life easier. We'll ship your X26 immediately.|As always I enjoyed showing off our new line of bath and kitchen hardware. I trust the sample fixtures I installed worked flawlessly. You correctly identified the biggest selling point of this hardware. Customers in your area are demanding classically styled, real metal bath and kitchen fixtures. This new line updates the classic originals with today's technology and standardization.<br><br><br><br><br><br>Now is an excellent time to order because we are offering an introductory price break of 15% on orders over $5000, accompanied by an unprecedented national ad campaign. Just call me or your regular Doe Hardware representative and we'll answer any questions and take your order. I look forward to hearing from you.||||||||||||||||||||||
