DONE	general	ln_title_auto_needs	Automatique (formulaire rempli par l'apprenant)	Automatic - based on learner's needs form	Automatisch - basierend auf den Angaben in der Bedarfsanalyse	Automático (formulario cumplimentado por el alumno)		
DONE	general	ln_title_auto_pt	Automatique (Test d'évaluation de l'apprenant)	Automatic - based on learner's placement test	Automatisch - basierend auf dem Ergebnis des Einstufungstests	Automático (test de evaluacion del alumno)		
DONE	general	ln_title_auto_tp	Automatique (basé sur le parcours de l'apprenant)	Automatic - based on learner's Training Program	Automatisch - basierend auf dem Trainingsprogramm des Schülers	Automático (en función del programa del alumno)		
DONE	general	ln_title_how	Comment souhaitez-vous apprendre la langue :	This is how you want to learn the language:	Wie Sie diese Sprache lernen möchten:	Como desea aprender el idioma:		
DONE	general	ln_title_alert_skill	Au moins une compétence doit être renseignée	At least one skill has to be checked	Es muss mindestens eine Fähigkeit eingegeben werden.	Debe comprobarse al menos una destreza		
DONE	general	ln_title_interests	Centres d'intérêts / Thématiques :	Interests / keywords:	Interessen/ Keywords:	Intereses / Temas		
DONE	general	ln_title_level	Niveau :	Level:	Level:	Nivel:		
DONE	general	ln_title_now_able	Vous êtes maintenant capable de :	You are now able to:	Sie können jetzt:	Usted puede:		
DONE	general	ln_title_performance	Votre performance	Performance during the training	Ihre Leistung	Rendimiento		
DONE	general	ln_title_alert_list	Lister les sujets ou points d'amélioration exprimés par l'apprenant :	List here the topics or situations your learner wants to work on during their training:	Listen Sie hier die Themen oder Situationen auf, an denen Ihr Schüler während seines Trainings arbeiten möchte:	Enumere los puntos o aspectos que el alumno quiere mejorar:		
DONE	general	title_page_learner_index	Bienvenue sur *WEFIT LMS*	Welcome to *WEFIT LMS*	Willkommen im *WEFIT LMS*	Bienvenido al "WEFIT LMS"		
DONE	general	card_learner_nextlesson	Mon prochain cours	Next lesson	Nächster Kurs	Próxima clase		
DONE	general	card_learner_mytraining	Ma formation	My training	Mein Training	Mi formación		
DONE	general	card_learner_mytrainer	Mon formateur	My trainer	Mein Trainer	Mi formador		
DONE	general	card_learner_mytrainers	Mes formateurs	My trainers	Meine Trainer	Mis formadores		
DONE	general	card_learner_remaining_hours	Total heures restantes	Remaining hours	Verbleibende Stunden	Total de horas restantes		
DONE	general	card_learner_remaining_without	(hors eLearning & certification)	(except eLearning & certification)	eLearning & Zertifikat	(expcepto eLearning y certificados)		
DONE	general	card_course_to_sign	Cours à signer	Lessons to sign	Kurs bestätigen	Clases a firmar		
DONE	general	card_new	Nouveautés	New lessons	Neuer Kurs	Lecciones nuevas		
DONE	general	card_certification	Certification	Certification	Zertifikat	Certificados		
DONE	general	card_subscription	Abonnement	Subscription	Abonnement	Subscripción		
DONE	general	card_rules	Les règles du jeu	Rules of the game	Spielregeln	Reglas del juego		
DONE	general	card_use_terms	Conditions d'utilisation	Terms of use	Datenschutzbedingungen	Condiciones de uso		
DONE	general	card_checklist	Checklist	Checklist	Checkliste	Lista de verificación		
DONE	general	card_deadline	Date limite de formation	Training deadline	Trainingsfrist	Fecha limite para la formación		
DONE	general	card_step_1	Je passe mon test d'évaluation	Take my Placement Test	Einstufungstest	Hacer mi prueba de nivel		
DONE	general	card_step_2	J'évalue mon profil d'apprentissage	Take my Learning Style Test	Lernprofiltest	Hacer mi tests de estilo de aprendizaje		
DONE	general	card_step_3	Je renseigne mes besoins	Complete my needs assessment	Bedarfsanalyse	Completar la evaluación de mis necesidades		
DONE	general	el_txt_lesson	cours	lesson	Kurs	clases		
DONE	general	el_txt_lessons	cours	lessons	Kurse	clases		
DONE	general	el_txt_quiz	quiz	quiz	Quiz	prueba tipo test		
DONE	general	el_txt_quizzes	quizzes	quizzes	Quizze	pruebas tipo test		
DONE	general	el_txt_test	test	test	Test	prueba tipo test		
DONE	general	el_txt_tests	tests	tests	Tests	pruebas tipo test		
DONE	general	title_page_learner_eval	Mes évaluations	My tests	Meine Tests	mis pruebas		
DONE	general	card_learner_pt	Test de niveau	Placement Test	Einstufungstest	Prueba de nivel		
DONE	general	card_learner_lst	Profil d'apprentissage	Learning Style Test	Lernprofiltest	Estilo de aprendizaje		
DONE	general	title_page_learner_needs	Recueil de besoin	Needs assessment	Bedarfsanalyse	Evaluación de necesidades		
DONE	general	card_learner_needs	Evaluation de vos besoins	Your needs	Einschätzung Ihrer Lernbedarfe	Evaluación de sus necesidades		
DONE	general	needs_txt_exp_write_improve	Amélioration expression écrite	Improve written expression	Verbesserung des schriftlichen Ausdrucks	Mejorar la expresión escrita		
DONE	general	needs_txt_exp_oral_improve	Amélioration expression orale	Improve oral expression	Verbesserung des mündlichen Ausdrucks	Mejorar la expresión oral		
DONE	general	needs_txt_exp_both_improve	Amélioration expression orale et écrite	Improve oral & written expression	Verbesserung des mündichen & schriftlichen Ausdrucks	Mejorar la expresión oral y escrita		
DONE	general	needs_txt_comp_write_improve	Amélioration compréhension écrite	Improve written comprehension	Verbesserung des schriftlichen Verständnis	Mejorar la comprensión escrita		
DONE	general	needs_txt_comp_oral_improve	Amélioration compréhension orale	Improve oral comprehension	Verbesserung des mündlichen Verständnis	Mejorar la comprensión oral		
DONE	general	needs_txt_comp_both_improve	Amélioration compréhension orale et écrite	Improve oral & written comprehension	Verbesserung des schriftlichen & mündlichen Verständnis	Mejorar la comprensión oral y escrita		
DONE	general	needs_txt_trainer_mono	Formateur unique	One trainer	Einzel-Trainer	Formador único		
DONE	general	needs_txt_trainer_several	Plusieurs formateurs	Several trainers	mehrere Trainer	Varios formadores		
DONE	general	needs_txt_advise	(conseillé pour les niveaux débutants : de A0 à B1)	(for low level)	(Empfohlen für die Beginner-Level A0-B1)	(nivel debutante: A0-B1)		
DONE	general	title_page_learner_eval_pt	Test de niveau	Placement Test	Einstufungstest	Prueba de nivel		
DONE	general	title_page_learner_eval_lst	Test de profil d'apprentissage	Learning Style Test	Lernprofiltest	Prueba de estilo de aprendizaje		
DONE	general	title_page_learner_eou_quiz	Quiz de compréhension	Comprehension quiz	Verständnis-Quiz	Prueba de comprensión		
DONE	general	title_page_learner_assessmet_quiz	Writing Assessment	Writing Assessment	Schriftliche Bewertung	Examen de producción escrita		
DONE	general	card_eval_global_results	Résultat global	Global results	Gesamtniveau	Resultado global		
DONE	general	card_eval_answer_details	Détails de vos réponses	Answer details	Antwortdetails	Detalle de sus respuestas		
DONE	general	card_learner_your_level	Votre niveau	Your level	Dein Level	Su nivel		
DONE	general	title_page_learner_calendar	Mon calendrier	My calendar	Mein Kalender	Mi calendario		
DONE	general	title_page_learner_trainers_view	Mes formateurs	My trainers	Meine Trainer	Mis formadores		
DONE	general	title_page_trainer_lessons	Mes cours	Lesson list	Meine Kurse	Mis clases		
DONE	general	card_learner_hours	Heures de formations (période)	Hours on period	Stundenpaket	Horas de formación		
DONE	general	title_page_learner_mock_tests	Examens blancs	Mock Tests	Mock Tests	Exámenes de prueba		
DONE	general	card_linguaskill_name	Compréhension orale et écrite	Oral and written comprehension	Hör- und Schreibverständnis	Comprensión oral y escrita		
DONE	general	card_brain_dominance	Dominance cérébrale	Brain dominance	Gehirndominanz	Dominancia cerebral		
DONE	general	card_socialization	Socialisation	Socialization	Sozialisation	Socialización		
DONE	general	card_sensory_perception	Perception sensorielle	Sensory Perception	Sensorische Wahrnehmung	Percepción sensorial		
DONE	general	card_rating	Évaluation du cours	Lesson evaluation	Kursbewertung	Evaluación de la clase		
DONE	general	txt_rating	Merci de prendre un court instant pour évaluer votre cours. Cela nous aide à améliorer nos services.	Please take a moment to rate your lesson. This will help us to improve your experience with WEFIT.	Bitte nehmen Sie sich einen kurzen Moment Zeit, um Ihren Kurs zu bewerten. Dies hilft uns, die Qualität kontinuierlich zu verbessern.	Le agradecemos que se tome unos instantes para evaluar la clase. Esto nos ayudará a mejorar nuestro servicio.		
DONE	general	txt_rating2	NB : Cette appréciation ne sera pas visible par votre formateur.	Please note: This assessment will not be visable by your teacher	FYI: Diese Bewertung ist für Ihren Trainer nicht sichtbar.	Tenga en cuenta que su formador no podrá ver estos comentarios.		
DONE	general	title_page_tm_trainers	Formateurs WEFIT	WEFIT trainers	WEFIT Trainer	Formadores WEFIT		
DONE	general	title_page_tm_opinion	Enquête de satisfaction	Customer satisfaction survey	Zufriedenheitsumfrage	Encuesta de satisfaccción del cliente		
DONE	general	card_quiz_timer	Temps restant	Countdown	Countdown	Tiempo restante		
DONE	general	title_page_quiz_lst	Mon profil d'apprentissage	My learning Style Test	Mein Lernprofiltest	Mi estilo de aprendizaje		
DONE	general	title_page_quiz_pt	Mon test d'évaluation	My placement test	Mein Einstufungstest	Mi prueba de evaluación		
DONE	general	p_several_answers	Plusieurs réponses possibles	More than one answer is possible	Viele mögliche Antworten	Varias respuestas posibles		
DONE	general	p_solo_answer	Une seule réponse possible	Only one answer possible	Nur eine Antwort möglich	Una sola respuesta posible		
DONE	general	title_page_subscription	Bienvenue sur *WEFIT LMS*	Welcome to *WEFIT LMS*	Willkommen im *WEFIT LMS*	Bienvenido a *WEFIT LMS*		
DONE	general	card_subscribe	Vous souhaitez créer un compte démo sur WEFIT	Create a free account on WEFIT	Sie möchten ein WEFIT Testprofil anlegen	Crear una cuenta gratuita en WEFIT		
DONE	general	card_already	Déjà inscrit?	Already registered?	Bereits registriert?	¿Ya está registrado?		
DONE	general	text_subscription	L'ouverture d'un compte sur notre plate-forme est gratuite et sans engagement. Une fois vos coordonnées renseignées, vous pourrez :	This subscription is free. Once you have completed your details you will have access to:	Die Eröffnung eines Kontos auf unserer Plattform ist kostenlos und unverbindlich. Sobald Sie Ihre Daten eingegeben haben, können Sie:	La apertura de una cuenta en nuestra platarforma es gratuita y no conlleva ningún compromiso. Una vez rellene sus datos tendrá acceso a:		
DONE	general	text_subscription_1	Passer votre test de niveau	Placement Test	den WEFIT Einstufungstest absolvieren	Completar su prueba de nivel		
DONE	general	text_subscription_2	Passer votre test de profil d'apprentissage	Learning Style Test	den WEFIT Lernprofiltest absolvieren	Completar su prueba de estilo de aprendizaje		
DONE	general	text_subscription_3	Bénéficier d'un abonnement eLearning pendant 6 heures et accéder à l'ensemble de nos ressources (supports de cours, examens blancs, listes de vocabulaires, modèles d'emails...)	eLearning platform for 6 hours, including materials, quizzes, email template, vocabulary lists and more...	auf alle Lernmaterialien inkl. interaktiven Übungen und Quizzen, sowie Vokabellisten, Email-Templates, und Sprachtests zugreifen.	Obtenga un bono de 6 horas de eLearning y acceda a todos nuestros materiales (recursos de clase, exámenes de prueba, listas de vocabulario, ejemplos de email...)		
DONE	general	form_subscription_1	Vous êtes	You are	Name	Nombre		
DONE	general	form_subscription_2	Email	Email	Email	Email		
DONE	general	form_subscription_3	Mot de passe	Password	Passwort	Contraseña		
DONE	general	form_subscription_4	Téléphone	Phone	Telefon	Teléfono		
DONE	general	form_subscription_5	Situation	Working status	berufliche Situation	Situación laboral:		
DONE	general	form_subscription_btn	Enregistrer et commencer !	Save and get started!	Registrieren und anfangen	Regístrese y empiece!		
DONE	general	title_page_visio_f2f_tp	Parcours Visio / F2F	Visio / F2F Training	Video / F2F Training	Programa Video Conferencia / F2F		
DONE	general	prefilled_tp	Parcours pré-construit	Pre-built training program	Vorgefertigtes Trainingsprogramm	Programa pre-creado		
DONE	general	solo_tp	Parcours sur-mesure	Tailor-made training program	Maßgeschneidertes Trainingsprogramm	Programa a medida		
DONE	general	collab_tp	Parcours collaboratif	Collaborative journey	Gemeinsam erstelltes Trainingsprogramm	Porgrama en colaboración		
DONE	general	title_page_visio_library	Bibliothèque Visio	Visio Library	Video Bibliothek	Biblioteca Visio		
DONE	general	title_page_my_trainer	Mon formateur	My trainer	Mein Trainer	Mi formador		
DONE	general	title_page_my_trainers	Mes formateurs	My trainers	Meine Trainer	Mis formadores		
DONE	general	title_page_activity_report	Rapport d'activité	Activity report	Kursübersicht	Informe de actividad		
DONE	general	title_page_tests	Tests & Evaluations	Tests	Tests	Pruebas y evaluaciones		
DONE	general	title_page_signature	Attente signature	Awaiting signature	Kursbestätigung	A la espera de firma		
DONE	general	title_page_tools	Outils	Tools	Tools	Herramientas		
DONE	general	card_level	Niveau	Level	Level	Nivel		
DONE	general	card_keywords	Mots-clés	Keywords	Keywords	Palabras clave		
DONE	general	card_grammar	Grammaire	Grammar	Grammatik	Gramática		
DONE	general	card_activity	Activité	Activity	Aktivität	Actividad		
DONE	general	card_media_library	Médiathèque	Media library	Mediathek	Mediateca		
DONE	general	card_awaiting_signature	Cours en attente de signature	Lessons that need a signature	Kurs durch Unterschrift zu bestätigen	Clase a la espera de firma		
DONE	general	card_for_practice	Pour s'entraîner	Practice	Übungstest	Para practicar		
DONE	general	card_vocabulary_list	Listes vocabulaire	Vocabulary Lists	Vokabellisten	Listas de vocabulario		
DONE	general	card_vocabulary_perso_list	Ma liste de vocabulaire	My vocabulary list	Meine Vokabelliste	Mi lista de vocabulario		
DONE	general	card_thematic_list	Thématiques	Themes	Themen	Temas		
DONE	general	var_duration	Durée variable	Variable duration	Variable Kursdauer	Duración variable		
DONE	general	short_minute	min	min	min	min		
DONE	general	timing_fifteen_minutes	environ 15 minutes	About 15 minutes	Ca. 15 Minuten	15 minutos aproximadamente		
DONE	general	timing_ten_to_fifty_min	de 10 à 50 minutes	From 10 to 50 minutes	Zwischen 10 und 50 Minuten	de 10 a 15 minutos		
DONE	general	timing_zero_minute	0 minute	0 minutes	0 Minuten	0 minutos		
DONE	general	timing_two_minutes	2 minutes	2 minutes	2 Minuten	2 minutos		
DONE	general	timing_three_minutes	3 minutes	3 minutes	3 Minuten	3 minutos		
DONE	general	timing_ten_minutes	10 minutes	10 minutes	10 Minuten	10 minutos		
DONE	general	timing_course_morning	Matin : 7h/12h	Morning: 7am/Noon	Morgen: 7h/12h	MAÑANA (7H/12H)		
DONE	general	timing_course_lunch	Midi : 12h/15h	Early afternoon: Noon/3pm	Mittag: 12h/15h	MEDIODÍA (12H/15)		
DONE	general	timing_course_afternoon	Après-midi : 15h/19h	Late afternoon: 3pm/7pm	Nachmittag: 15h/19h	TARDE (15H/19H)		
DONE	general	timing_course_evening	Soirée : 19h/22h	Evening: 7pm/10pm	Abend: 19h/22h	TARDE (19H/22H)		
DONE	general	tooltip_time_elapsed	Temps passé	Time elapsed	Zeit abgelaufen	Tiempo transcurrido		
DONE	general	tooltip_last_connect	Dernière visite	Last viewed	Zuletzt angesehen	Última visita		
DONE	general	tooltip_score_quiz	Score quiz	Quiz score	Punktzahl	Puntuación		
DONE	general	tooltip_remove_elearning	Retirer de mon e-Program	Remove from e-Program	aus e-Programm löschen	Eliminar de mi e-Program		
DONE	general	tooltip_add_favourite	Ajouter aux favoris	Add to favourites	Zu Favoriten hinzufügen	Añadir a favoritos		
DONE	general	tooltip_remove_favourite	Retirer des favoris	Remove from favourites	Aus den Favoriten löschen	Eliminar de favoritos		
DONE	general	tooltip_nnl	No Next Lesson	No Next Lesson	No Next Lesson	No hay próxima clase		
DONE	general	tooltip_bl	Bad Learner (2 months without scheduling)	Bad Learner (2 months without scheduling)	Bad Learner (2 Monate ohne Buchung)	Bad Learner (2 meses sin reservar)		
DONE	alert	alert_accept_charter	Veuillez accepter la charte ainsi que les conditions d'utilisation SVP	Please accept the charter as well as the conditions of use	Bitte bestätigen Sie die Spielregeln, sowie die Datenschutzrichtlinien	Acepte la política de uso y las condiciones		
DONE	alert	alert_enter_valid_level	Veuillez indiquer un niveau valide SVP.	Please choose your level.	Bitte geben Sie ein Sprachlevel ein	Indique un nivel válido, por favor		
DONE	alert	alert_no_data	Aucune données à afficher	No data to display	Keine Daten angezeigt	Sin información para mostrar		
DONE	alert	alert_no_course	Aucun cours disponible	No lessons available	Kein Kurs verfügbar	Ninguna clase disponible		
DONE	alert	alert_not_compatible	Votre navigateur n'est pas compatible	Your browser is not supported	Ihr Browser ist nicht kompatibel	Su navegador no es compatible		
DONE	alert	alert_no_support	Pas de support de cours	No material attached	Kein Material angehängt	Sin materiales de clase adjuntos		
DONE	alert	alert_no_video	Ne contient pas de support vidéo	Does not contain video media	Kein Videomaterial verfügbar	No contiene video		
DONE	alert	alert_no_audio	Ne contient pas de support audio	Does not contain audio media	Kein Audiomaterial verfügbar	No contiene audio		
DONE	alert	alert_no_quiz	Pas de quiz attaché	No quiz attached	Kein Quiz verfügbar	Sin test adjunto		
DONE	alert	alert_no_tp	Aucun parcours	No training program	Kein Trainingsprogramm	Ningún programa de formación		
DONE	alert	alert_no_tp_created	Aucun parcours créé	No training program created	Kein Trainingsprogramm erstellt	Ningún programa de formación creado		
DONE	alert	alert_modif_tp_ok	Modifications du parcours effectuées.	Training program modifications made.	Trainingsprogramm Änderungen	Modificaciones del programa de formación efectuadas.		
DONE	alert	alert_program_calendar_conflict	Parcours de formation incompatible avec le calendrier de réservation.	Training course not compatable with the calendar	Schulungskurs nicht kompatibel mit dem Reservierungskalender.	Curso de formación no compatible con el calendario de reservación		
DONE	alert	alert_no_avail	Pas de disponibilités	No availability	Keine Verfügbarkeiten	Sin disponibilidad		
DONE	alert	alert_no_workinghour	Pas de profil d'horaires de travail.	No working hours set	Keine Arbeitszeiten eingestellt	Ningún horario laboral establecido		
DONE	alert	alert_modif_ok	Modifications effectuées.	Changes made.	Änderungen gespeichert	Modificaciones realizadas.		
DONE	alert	alert_modif_lesson_ok	Félicitations, votre cours est désormais réservé.	Well done! Your lesson is now scheduled.	Herzlichen Glückwunsch! Ihr nächster Kurs ist gebucht.	Felicidades. Ha reservado su clase.		
DONE	alert	alert_switch_lesson	Le statut du cours est passé de 'planifié' à 'En cours'.	The lesson switched from 'Scheduled' to 'In Progress'	Der Status wurde von "geplant" zu "in progress" geändert.	El estado de su clase a cambiado de "planificada" a " En curso".		
DONE	alert	alert_cancel_lesson_ok	Votre cours a été annulé.	Your lesson is now cancelled.	Ihr Kurs wurde storniert	Vuestra clase ha sido cancelada.		
DONE	alert	alert_no_planned	Vous n'avez pas de cours planifié.	No scheduled lesson.	Kein Kurs gebucht	No tiene ninguna clase reservada.		
DONE	alert	alert_no_trainer	Vous n'avez pas de formateur rattaché.	No trainers available yet.	Sie haben noch keinen Trainer	No tiene formador asignado.		
DONE	alert	alert_sign_lesson_ok	Vous avez correctement émargé votre cours.	Lesson signed	Kurs durch Unterschrift bestätigt!	Clase firmada.		
DONE	alert	alert_no_access_syllabus	Vous n'avez pas encore les droits de consultation sur la bibliothèque WEFIT.	You don't have access to the syllabus	Sie haben keinen Zugriff auf die Bibliothek	Todavia no tiene acceso a la biblioteca WEFIT.		
DONE	alert	alert_trainer_ok	Formateur correctement créé	Trainer added.	Trainer hinzugefügt	Formador añadido correctamente		
DONE	alert	alert_user_created	Utilisateur créé!	User created	Benutzer erstellt	Usuario creado		
DONE	alert	alert_user_already_exist	Un utilisateur existe déjà avec cet email.	A user already exists with this email address	Es existiert bereits ein Benutzer mit dieser Emailadresse	Ya existe un usuario con este correo electronico		
DONE	alert	alert_status_mail_send	Email de status envoyé	Update email	Emailstatus gesendet	Correo electronico de status enviado		
DONE	alert	alert_mdp_trainer_reinit	Process mot de passe initialisé	Reset password	Passwort zurücksetzen	Proceso de restablecimiento de contraseña iniciado		
DONE	alert	alert_mdp_change_ok	Votre mot de passe a correctement été paramétré.	Your password was successfully reset	Ihr Passwort wurde erfolgreich geändert.	Su contraseña ha sido restablecida correctamente.		
DONE	alert	alert_thx_reading	Merci d'avoir pris le temps de nous lire!	Thank you for reading and agreeing to our terms and conditions.	Ich habe die Nutzungsbedingungen gelesen und akzeptiert.	Gracias por leer nuestros términos y condiciones.		
DONE	alert	alert_thx_giving_opinion	Votre formulaire nous est correctement parvenu. Merci d'avoir pris le temps de répondre.	Thank you for taking the time to complete the form, it has now been sent.	Ihr Formular wurde an uns übermittelt. Vielen Dank, dass Sie sich die Zeit genommen haben, es auszufüllen.	Gracias por haber tomado el tiempo de rellenar el formulario. Ya lo hemos recibido		
DONE	alert	alert_needs_ok	Votre recueil de besoins nous est correctement parvenu et nous vous en remercions.	Thank you for completing the needs assessment	Vielen Dank, wir haben Ihre Bedarfsanalyse erhalten.	Gracias por completar su evaluación de necesidades de formación.		
DONE	alert	alert_wrong_connect	<strong>Attention !</strong> Erreur d'authentification. Veuillez entrer à nouveau vos identifiants.	Authentification error. Please try again	Authentifizierungsfehler! Bitte versuchen Sie es noch einmal.	<strong>¡Cuidado!</strong> Error de autentificación. Vuelva a introducir sus datos.		
DONE	alert	alert_wrong_link	<strong>Attention !</strong> le lien que vous avez utilisé n'est plus actif ou est cassé. Veuillez réitérer une demande.	Link expired. Please try again.	Link abgelaufen. Bitte versuchen Sie es noch einmal.	<strong>¡Cuidado!</strong> el enlace ya no está activo o ha caducado. Por favor, vuelva a intentarlo.		
DONE	alert	alert_ready	<strong>Bravo !</strong> Votre nouveau mot de passe a été réinitialisé. Vous pouvez enfin vous connecter )	Your password has now been updated	Glückwunsch! Ihr Passwort wurde geändert. Sie können sich nun anmelden.	<strong>¡Bravo!</strong> Su nueva contraseña ha sido creada. Ya puede conectarse.		
DONE	alert	alert_tp_anomaly	<strong>Attention !</strong> Le Training Program est incomplet, veuillez le compléter rapidement.	<strong>Warning!</strong> Incomplete Training Program, please build it.	<strong>Achtung!</strong> Trainingsprogramm unvollständig. Bitte kurzfristig erstellen.	<strong>¡Cuidado!</strong> El Programa de Formación está incompleto. Por favor, complételo.		
DONE	alert	alert_tp_deadline	<strong>Attention !</strong> La date limite d'utilisation des crédits est dépassée. Veuillez contacter notre équipe.	<strong>Warning !</strong> The deadline has passed... please contact our team.	<strong>Achtung! </strong> Die Frist für die Verwendung Ihrer Trainings-Credits ist abgelaufen. Bitte kontaktieren Sie unser Team.	<strong>¡Cuidado!</strong> El Programa de Formación está incompleto. Por favor, complételo.		
DONE	alert	alert_no_answer	Vous n'avez sélectionné aucune réponse...	No answer selected	Sie haben keine Antwort ausgewählt.	No ha selecionado ninguna respuesta...		
DONE	alert	alert_warning	Attention !	Warning!	Achtung!	Atención!		
DONE	alert	alert_inactive_learner	<strong>Attention !</strong> Votre compte est inactif.<br>Veuillez contacter notre Service Client :<br>service@wefitgroup.com // 01 83 62 32 46	Your account is inactive, please contact Customer Services: service@wefitgroup.com	Ihr Account wurde deaktiviert. Bitte kontaktieren Sie unseren Kundenservice: service@wefitgroup.com	<strong>¡Cuidado!</strong> Su cuenta está inactiva.<br>Por favor contacte con nuestro Servicio al Cliente:<br>service@wefitgroup.com // 01 83 62 32 46		
DONE	alert	alert_reset_pwd	<strong>Veuillez consulter votre boite email.</strong> Un email vous a été adressé contenant un lien vous permettant de réinitialiser votre mot de passe.	An email has been sent to reset your password	Wir haben Ihnen eine Email zum Zurücksetzen Ihres Passworts gesendet.	<strong>Consulte su bandeja de entrada.</strong> Ha recibido un correo electrónico con un enlace que le permitirá restablecer su contraseña.		
DONE	alert	alert_ln_removed	La pièce jointe a été correctement supprimée.	The Lesson Note has been deleted	Die Lesson Notes wurden gelöscht.	El archivo adjunto se ha eliminado correctamente.		
DONE	alert	alert_ln_uploaded	La pièce jointe a été correctement uploadée.	The Lesson Note was uploaded.	Die Lesson Notes wurden erfolgreich hochgeladen.	El archivo adjunto se ha cargado correctamente.		
DONE	alert	alert_ln_treated	Le compte-rendu de cours a été traité.	Lesson Note completed.	Die Lesson Notes wurden erfolgreich finalisiert.	Las Notas de Clase han sido completadas.		
DONE	alert	alert_title_signature	Vous avez des cours en attente de signature !	You have lessons waiting to be signed	Bitte bestätigen Sie die Kurse mit Ihrer Unterschrift.	Tiene clases a la espera de firma		
DONE	alert	alert_title_no_signature	Vous n'avez pas de cours en attente de signature sur ce parcours !	You have no lessons waiting to be signed	Sie müssen aktuell keinen Kurs bestätigen.	No tiene clases a la espera de firma en este programa.		
DONE	alert	alert_title_elearning	Votre dossier e-Learning est vide !	Your e-Learning Program is empty	Ihr e-Learning Programm ist leer.	Su carpeta e-Learning está vacia.		
DONE	alert	alert_tm_no_records	Aucun dossier de formation sur cette année	No training record for this year	Kein Trainingsplan für dieses Jahr	Ningún récord de formación este año		
DONE	alert	alert_body_elearning	Parcourez les ressources parmi les différents niveaux et cliquez sur <i class='fas fa-folder-plus'></i> pour ajouter un cours à votre 'e-program'.	You can browse all the resources by different levels. Then click on e-program to add to your list of lessons to complete	Klicken Sie sich durch die Ressourcenbibliothek und fügen Sie Ihrem e-Programm beliebig viele Kurse hinzu.	Explore los recursos de los diferentes nieveles y haga click <i class='fas fa-folder-plus'></i> para añadir una clase a su e-program.		
DONE	alert	alert_body_signature	Afin de garantir le bon déroulement administratif de votre dossier de formation, il est nécessaire de signer électroniquement vos cours.	You need to sign each lesson to confirm that you have completed that lesson	Um die ordnungsgemäße, administrative Bearbeitung Ihres Trainingsprogramms zu gewährleisten, müssen Sie Ihre Kurse elektronisch unterzeichnen.	Para poder garantizar el buen funcionamiento administrativo de su carpeta de formación, es necesario que firme las clases de manera electrónica.		
DONE	alert	alert_no_access	Vous n'avez pas accès à la page demandée, vous avez été redirigé(e) vers votre page d'accueil.	Your subscription does not include access to this page, we have redirected you to the homepage.	Der Zugriff auf diese Funktion ist nicht in Ihrem Abonnement enthalten. Sie wurden auf Ihre Startseite weitergeleitet.	No tiene acceso a la página solicitada. Ha sido dirigido a nuestra página de inicio.		
DONE	alert	alert_title_no_access_page	Attention	Warning	Achtung!	Atención		
DONE	alert	alert_no_access_page	Vous n'avez pas accès à la page demandée, veuillez contacter notre équipe.	Your subscription does not include access to this page, please contact our team.	Der Zugriff auf diese Funktion ist nicht in Ihrem Abonnement enthalten.	No tiene acceso a la página solicitada. Por favor contacte con nuestro equipo.		
DONE	alert	alert_note_success	<strong>Merci !</strong> Votre évaluation nous est parvenue. Vous pouvez à présent fermer cette fenêtre ou accéder à votre interface LMS.	Thank you! Your feedback has been received. You can now close this window and go back to the LMS.	Vielen Dank! Wir haben Ihre Bewertung erhalten. Sie können dieses Fenster jetzt schließen, oder sich in Ihr persönliches Profil einloggen.	Hemos recibido sus comentarios. Puede cerrar esta ventana o acceder de nuevo al sistema LMS.		
DONE	alert	alert_note_danger	<strong>Attention !</strong> Vous avez déjà noté ce cours, cette note sera visible sur votre parcours de formation. Vous pouvez à présent fermer cette fenêtre.	You have already rated this lesson, you can see the score in your training plan. You can now close the window.	Sie haben diesen Kurs bereits bewertet. Die Bewertung ist in Ihrem Trainingsplan ersichtlich. Sie können dieses Fenster jetzt schließen.	Ya ha valoradoesta clase. La puntuación se mostrará en su programa de formación. Ya puede cerrar esta ventana.		
DONE	button	btn_save	Sauvegarder	Save	Speichern	Guardar		
DONE	button	btn_apply	Appliquer	Apply	Übernehmen	Aceptar		
DONE	button	btn_add	Ajouter	Add	Hinzufügen	Añadir		
DONE	button	btn_remove	Retirer	Remove	Entfernen	Quitar		
DONE	button	btn_open_all_collapse	Tout déplier	Show all	Alles anzeigen	Abrir todo		
DONE	button	btn_send	Envoyer	Send	Senden	Enviar		
DONE	button	btn_add_feedback	Ajouter feedback	Add feedback	Feedback hinzufügen	Añadir feedback		
DONE	button	btn_create_profil	Créer profil	Create profile	Profil erstellen	Crear perfil		
DONE	button	btn_generate_estimate	Générer devis	Generate quote	Angebot erstellen	Generar presupuesto		
DONE	button	btn_generate_convention	Générer convention	Generate contract	Vertrag erstellen	Generar contrato		
DONE	button	btn_trainer_nextlesson	Prochain cours	Next lesson	Nächster Kurs	Próxima clase		
DONE	button	btn_trainer_nonextlesson	Aucun cours planifié	No next lesson	Kein Kurs geplant	No hay clases planificadas		
DONE	button	btn_trainer_report_access	Accès rapport	Reporting	Report	Acceso a informe		
DONE	button	btn_trainer_view	Voir	View	Übersicht	Ver		
DONE	button	btn_trainer_sheet	Fiche formateur	Trainer information	Trainer Datenblatt	Información del formador		
DONE	button	btn_trainer_thismonth	Ce mois	This month	Aktueller Monat	Este mes		
